DATE,USD to JPY,USD to EUR,USD to GBP
2001-02-19,,,
2001-02-20,0.00865276455827637,0.9096,1.4436
2001-02-21,0.008587376556462,0.9077,1.4385
2001-02-22,0.008581481163648846,0.9069,1.4447
2001-02-23,0.008609556607834697,0.9095,1.447
2001-02-26,0.008574123295892995,0.9093,1.444
2001-02-27,0.008605851979345954,0.9128,1.4405
2001-02-28,0.008526603001364257,0.9212,1.4433
2001-03-01,0.008522969402539845,0.9291,1.4553
2001-03-02,0.008399126490844951,0.934,1.4725
2001-03-05,0.008397715821296607,0.9289,1.4687
2001-03-06,0.008412551526878103,0.9313,1.4655
2001-03-07,0.00834306691139663,0.9274,1.4612
2001-03-08,0.008367500627562547,0.9281,1.4667
2001-03-09,0.008353521009105339,0.9315,1.4675
2001-03-12,0.008289811821271658,0.93,1.467
2001-03-13,0.008319467554076539,0.9148,1.4513
2001-03-14,0.008266512358435976,0.9133,1.4497
2001-03-15,0.008181297553792032,0.9046,1.4436
2001-03-16,0.008140008140008141,0.8929,1.4265
2001-03-19,0.008158603247124092,0.8985,1.4237
2001-03-20,0.008147967082212987,0.9054,1.4285
2001-03-21,0.008089305937550558,0.897,1.431
2001-03-22,0.008074935400516795,0.8881,1.4223
2001-03-23,0.008153946510110893,0.8926,1.4292
2001-03-26,0.00814265939255761,0.8955,1.4345
2001-03-27,0.008130742336775349,0.891,1.429
2001-03-28,0.008155276463872124,0.8882,1.4352
2001-03-29,0.008100445524503848,0.8807,1.4302
2001-03-30,0.007965588657001752,0.8794,1.419
2001-04-02,0.007889546351084813,0.8824,1.42
2001-04-03,0.007973845785822503,0.893,1.4305
2001-04-04,0.007975753708725474,0.9013,1.435
2001-04-05,0.008043111075363952,0.8976,1.4266
2001-04-06,0.008062565508344756,0.9002,1.4383
2001-04-09,0.008009611533840609,0.9014,1.447
2001-04-10,0.008033419023136246,0.8884,1.436
2001-04-11,0.00801153661272232,0.8856,1.434
2001-04-12,0.008096510404015869,0.8922,1.4391
2001-04-13,0.00805477245267821,0.8888,1.4354
2001-04-16,0.008023106546854942,0.8862,1.436
2001-04-17,0.008086035416835126,0.8814,1.4287
2001-04-18,0.008173273395995096,0.8816,1.4257
2001-04-19,0.008205464839583163,0.8909,1.4366
2001-04-20,0.008161932745674175,0.9032,1.4428
2001-04-23,0.00821827744904668,0.896,1.4377
2001-04-24,0.0081913499344692,0.8946,1.4365
2001-04-25,0.00818263644546273,0.8972,1.4397
2001-04-26,0.008121497604158208,0.9011,1.4378
2001-04-27,0.008080155138978667,0.8924,1.4362
2001-04-30,0.008092579104960751,0.8874,1.4306
2001-05-01,0.008202099737532808,0.8937,1.434
2001-05-02,0.00821557673348669,0.8925,1.4345
2001-05-03,0.00825150589982672,0.8891,1.4322
2001-05-04,0.008261049153242462,0.8934,1.4362
2001-05-07,0.008241305422778967,0.8916,1.44
2001-05-08,0.00821962847279303,0.8848,1.4315
2001-05-09,0.0081799591002045,0.8845,1.4209
2001-05-10,0.008149295085975063,0.8792,1.4186
2001-05-11,0.00816326530612245,0.8759,1.4177
2001-05-14,0.008122157244964262,0.8748,1.4176
2001-05-15,0.008112932013629726,0.8788,1.4236
2001-05-16,0.008091269520187717,0.8842,1.4293
2001-05-17,0.008151287903488751,0.8828,1.431
2001-05-18,0.008086035416835126,0.8774,1.4333
2001-05-21,0.008136034496786267,0.8762,1.438
2001-05-22,0.008143985666585226,0.8657,1.4278
2001-05-23,0.008306337735692334,0.8598,1.4245
2001-05-24,0.008322929671244277,0.857,1.4103
2001-05-25,0.008281573498964804,0.8577,1.4207
2001-05-28,,,
2001-05-29,0.00832639467110741,0.8547,1.4187
2001-05-30,0.008314625426124553,0.8576,1.4251
2001-05-31,0.008411843876177659,0.8455,1.4175
2001-06-01,0.008394191219675984,0.8452,1.416
2001-06-04,0.008368200836820083,0.8449,1.4123
2001-06-05,0.008314625426124553,0.8504,1.4113
2001-06-06,0.008309098462816784,0.8452,1.3906
2001-06-07,0.008339588024351597,0.8506,1.39
2001-06-08,0.008291873963515755,0.8505,1.3817
2001-06-11,0.0081953778069169,0.8425,1.373
2001-06-12,0.00821422704123542,0.8479,1.3781
2001-06-13,0.00820411846747067,0.8536,1.3909
2001-06-14,0.00823587547356284,0.8598,1.4005
2001-06-15,0.008132064731235261,0.8628,1.4056
2001-06-18,0.008116883116883116,0.861,1.4034
2001-06-19,0.008132064731235261,0.8558,1.4008
2001-06-20,0.008110300081103,0.8506,1.3952
2001-06-21,0.008038585209003215,0.8544,1.4167
2001-06-22,0.008048289738430584,0.857,1.414
2001-06-25,0.008063215610385421,0.8611,1.413
2001-06-26,0.008076239702794379,0.8623,1.4154
2001-06-27,0.008048289738430584,0.8621,1.419
2001-06-28,0.008023750300890637,0.847,1.407
2001-06-29,0.008017317405596087,0.8474,1.4077
2001-07-02,0.008050233456770247,0.8455,1.4168
2001-07-03,0.008033419023136246,0.8477,1.4058
2001-07-04,,,
2001-07-05,0.007951021706289259,0.837,1.3998
2001-07-06,0.007945967421533572,0.8465,1.4106
2001-07-09,0.007972574344255759,0.8474,1.4081
2001-07-10,0.007966223213574444,0.8557,1.4098
2001-07-11,0.008060615831049492,0.8614,1.4121
2001-07-12,0.008058017727639002,0.853,1.4065
2001-07-13,0.008016032064128256,0.8527,1.3995
2001-07-16,0.007971938775510204,0.8549,1.4011
2001-07-17,0.008007046200656578,0.8549,1.4037
2001-07-18,0.008041817450743869,0.8701,1.416
2001-07-19,0.00808996035919424,0.869,1.419
2001-07-20,0.008140008140008141,0.8713,1.429
2001-07-23,0.008052178114179886,0.8676,1.4185
2001-07-24,0.008064516129032258,0.8752,1.4223
2001-07-25,0.008087997411840828,0.8797,1.428
2001-07-26,0.008075587498990552,0.8765,1.4265
2001-07-27,0.008110957904128477,0.8749,1.4256
2001-07-30,0.007988496564946476,0.875,1.426
2001-07-31,0.008,0.8752,1.4252
2001-08-01,0.00800832866180828,0.8793,1.433
2001-08-02,0.008082767539605561,0.8813,1.4295
2001-08-03,0.008099789405475458,0.8843,1.4268
2001-08-06,0.008074283407347598,0.8802,1.4175
2001-08-07,0.008075587498990552,0.8775,1.4169
2001-08-08,0.008116883116883116,0.8778,1.4135
2001-08-09,0.008128098837681867,0.8886,1.4218
2001-08-10,0.008198737394441257,0.894,1.4273
2001-08-13,0.008165931732810714,0.8983,1.4217
2001-08-14,0.008223684210526315,0.9025,1.4285
2001-08-15,0.008338892595063376,0.9114,1.4379
2001-08-16,0.00832570144034635,0.9138,1.4438
2001-08-17,0.008307717869901138,0.9165,1.4465
2001-08-20,0.00828363154406892,0.9127,1.4445
2001-08-21,0.008339588024351597,0.9115,1.4468
2001-08-22,0.008339588024351597,0.9194,1.4538
2001-08-23,0.008344459279038718,0.9166,1.4478
2001-08-24,0.008324315325064514,0.9116,1.4443
2001-08-27,0.008325008325008324,0.9098,1.443
2001-08-28,0.008300132802124834,0.9102,1.4501
2001-08-29,0.008347942232239752,0.9097,1.4515
2001-08-30,0.008375209380234505,0.9154,1.4577
2001-08-31,0.008421052631578947,0.909,1.451
2001-09-03,,,
2001-09-04,0.008368901163277261,0.8868,1.4444
2001-09-05,0.008280887711162636,0.8897,1.4553
2001-09-06,0.00826787928896238,0.8943,1.4561
2001-09-07,0.008328475056217206,0.9044,1.4626
2001-09-10,0.008259002312520648,0.8988,1.4585
2001-09-11,,,
2001-09-12,0.008366100560528738,0.9069,1.4666
2001-09-13,0.0084167999326656,0.9089,1.4697
2001-09-14,0.008519338899301414,0.9199,1.4678
2001-09-17,0.008504124500382685,0.9198,1.4661
2001-09-18,0.008523695874531197,0.9233,1.4635
2001-09-19,0.008525149190110827,0.931,1.4714
2001-09-20,0.008628872206402623,0.9255,1.4642
2001-09-21,0.008566778034781118,0.9099,1.4547
2001-09-24,0.00850918992511913,0.9135,1.4616
2001-09-25,0.008490405841399219,0.9222,1.4692
2001-09-26,0.008482483671218934,0.9231,1.4745
2001-09-27,0.008354916868577159,0.9181,1.4733
2001-09-28,0.008387150884844418,0.9099,1.4691
2001-10-01,0.008314625426124553,0.9159,1.4785
2001-10-02,0.008279516476237788,0.9149,1.4618
2001-10-03,0.008287063893262617,0.9181,1.4756
2001-10-04,0.008289811821271658,0.9141,1.4774
2001-10-05,0.008307717869901138,0.9168,1.4795
2001-10-08,,,
2001-10-09,0.008319467554076539,0.915,1.4605
2001-10-10,0.008303578842481108,0.9118,1.449
2001-10-11,0.008225713580653122,0.9008,1.4415
2001-10-12,0.008269246671628214,0.9078,1.4518
2001-10-15,0.00826856292376385,0.9077,1.447
2001-10-16,0.008246062505153789,0.9094,1.4478
2001-10-17,0.008261049153242462,0.9065,1.4505
2001-10-18,0.00825218682950982,0.9025,1.444
2001-10-19,0.008254230293025175,0.8987,1.4372
2001-10-22,0.008166598611678236,0.8906,1.4265
2001-10-23,0.008141333550435562,0.8893,1.4214
2001-10-24,0.008139345596614032,0.8925,1.4263
2001-10-25,0.008148631029986962,0.8965,1.4306
2001-10-26,0.008130742336775349,0.8921,1.4348
2001-10-29,0.0081913499344692,0.9037,1.4525
2001-10-30,0.008192020971573687,0.906,1.4546
2001-10-31,0.008160600620205646,0.8993,1.4534
2001-11-01,0.008205464839583163,0.9044,1.462
2001-11-02,0.00821827744904668,0.9037,1.4615
2001-11-05,0.00821557673348669,0.8963,1.457
2001-11-06,0.008254230293025175,0.8975,1.4591
2001-11-07,0.008261049153242462,0.8999,1.465
2001-11-08,0.00833472245374229,0.891,1.454
2001-11-09,0.008316008316008316,0.8935,1.4574
2001-11-12,,,
2001-11-13,0.008233841086867023,0.8811,1.4425
2001-11-14,0.008218952905399852,0.8829,1.4429
2001-11-15,0.008169934640522876,0.8813,1.431
2001-11-16,0.008151952392598028,0.8849,1.4278
2001-11-19,0.008112273870365864,0.8781,1.4107
2001-11-20,0.008155276463872124,0.8832,1.418
2001-11-21,0.008117542008279893,0.8781,1.4154
2001-11-22,,,
2001-11-23,0.008036001285760206,0.877,1.4095
2001-11-26,0.008051529790660225,0.8811,1.4125
2001-11-27,0.008053475074494644,0.8812,1.4137
2001-11-28,0.008110957904128477,0.8863,1.4235
2001-11-29,0.008076239702794379,0.8879,1.4232
2001-11-30,0.008115565654926148,0.8958,1.4255
2001-12-03,0.008071025020177562,0.8897,1.4217
2001-12-04,0.00804634695848085,0.8898,1.4216
2001-12-05,0.008038585209003215,0.8856,1.4164
2001-12-06,0.008010894816951053,0.8916,1.425
2001-12-07,0.007957981855801368,0.8905,1.4315
2001-12-10,0.007919537499010058,0.8884,1.4342
2001-12-11,0.007922047056959518,0.8904,1.4365
2001-12-12,0.007903888713246918,0.8945,1.444
2001-12-13,0.007916402786573781,0.8976,1.4454
2001-12-14,0.00785916378497328,0.9044,1.4547
2001-12-17,0.007840677434530343,0.904,1.4588
2001-12-18,0.007814331483941549,0.9019,1.4565
2001-12-19,0.0078003120124804995,0.8997,1.4508
2001-12-20,0.007779074290159471,0.8972,1.4464
2001-12-21,0.007723200494284832,0.8864,1.4385
2001-12-24,0.007698229407236335,0.8773,1.4385
2001-12-25,,,
2001-12-26,0.007645844483523206,0.8778,1.449
2001-12-27,0.007606298014756218,0.8843,1.454
2001-12-28,0.007616146230007615,0.8822,1.4475
2001-12-31,0.007631257631257632,0.8901,1.4543
2002-01-01,,,
2002-01-02,0.007574609907589759,0.9031,1.4451
2002-01-03,0.0075895567698846395,0.8992,1.44
2002-01-04,0.00763242253091131,0.8946,1.4455
2002-01-07,0.007637668983426258,0.8931,1.4385
2002-01-08,0.007545461404964914,0.8925,1.4426
2002-01-09,0.007540340823405218,0.8882,1.4373
2002-01-10,0.007540909433677701,0.8925,1.4433
2002-01-11,0.007566013467503973,0.8905,1.4448
2002-01-14,0.00758552681483729,0.8935,1.4482
2002-01-15,0.007625438462711607,0.8913,1.445
2002-01-16,0.007588980799878576,0.8834,1.4375
2002-01-17,0.007568303943086355,0.88,1.4348
2002-01-18,0.007539203860072377,0.8844,1.4365
2002-01-21,,,
2002-01-22,0.007463800567248844,0.8838,1.4295
2002-01-23,0.0074487895716946,0.8836,1.4273
2002-01-24,0.007427213309566251,0.8782,1.4229
2002-01-25,0.007436602959767978,0.8655,1.4096
2002-01-28,0.007494566439331485,0.8605,1.4074
2002-01-29,0.007490075649764063,0.8643,1.4132
2002-01-30,0.007527853056308341,0.8648,1.416
2002-01-31,0.007459346561241235,0.8594,1.412
2002-02-01,0.007475517679599312,0.8613,1.4158
2002-02-04,0.007535227187099691,0.8685,1.4197
2002-02-05,0.0074682598954443615,0.8672,1.417
2002-02-06,0.007478312892611427,0.8693,1.4138
2002-02-07,0.007491197842535021,0.869,1.4117
2002-02-08,0.007420048972323217,0.8727,1.4176
2002-02-11,0.0074839095943721,0.8778,1.4237
2002-02-12,0.007528986598403856,0.8768,1.4322
2002-02-13,0.007505817008181341,0.873,1.4298
2002-02-14,0.007560864962951762,0.8713,1.4285
2002-02-15,0.0075323892738776745,0.873,1.4315
2002-02-18,,,
2002-02-19,0.007493443237167479,0.8764,1.4302
2002-02-20,0.007476076555023924,0.8705,1.4269
2002-02-21,0.007447680047665152,0.8712,1.4253
2002-02-22,0.007471049682480389,0.8757,1.4301
2002-02-25,0.007468817686160281,0.8713,1.4263
2002-02-26,0.00744324525493115,0.8682,1.4225
2002-02-27,0.007427764985515859,0.8642,1.4165
2002-02-28,0.00746491489997014,0.8658,1.4129
2002-03-01,0.0074990626171728535,0.8652,1.419
2002-03-04,0.007564296520423602,0.8705,1.4228
2002-03-05,0.007558007709167864,0.8699,1.4212
2002-03-06,0.007642338555598013,0.8772,1.4238
2002-03-07,0.007869678130164476,0.8795,1.4245
2002-03-08,0.007799703611262771,0.8752,1.4227
2002-03-11,0.007807620237351654,0.8768,1.422
2002-03-12,0.0077718193829175415,0.8759,1.4146
2002-03-13,0.007726184037703778,0.877,1.4157
2002-03-14,0.007755545214828603,0.8816,1.42
2002-03-15,0.0077459333849728895,0.8823,1.4238
2002-03-18,0.007617886798202178,0.8826,1.4256
2002-03-19,0.007558578987150415,0.8805,1.4213
2002-03-20,0.007598784194528876,0.8836,1.426
2002-03-21,0.007583801001061732,0.8836,1.4287
2002-03-22,0.007525586995785672,0.8791,1.4263
2002-03-25,0.00749288176232579,0.8768,1.4255
2002-03-26,0.007531254707034192,0.8767,1.427
2002-03-27,0.007540909433677701,0.8726,1.4238
2002-03-28,0.007540909433677701,0.8711,1.4242
2002-03-29,0.0075357950263752835,0.8717,1.425
2002-04-01,0.0075007500750075016,0.8806,1.4407
2002-04-02,0.0074962518740629685,0.8782,1.4358
2002-04-03,0.007538635506973238,0.8804,1.435
2002-04-04,0.007558578987150415,0.8779,1.4349
2002-04-05,0.007591285204585137,0.8805,1.435
2002-04-08,0.007617886798202178,0.875,1.431
2002-04-09,0.007631840036632832,0.8793,1.4345
2002-04-10,0.0076481835564053535,0.8794,1.4365
2002-04-11,0.007601672367920942,0.8829,1.4382
2002-04-12,0.007570595805889924,0.8792,1.4371
2002-04-15,0.007578628268283441,0.8802,1.4372
2002-04-16,0.007622532205198567,0.883,1.4396
2002-04-17,0.007651109410864576,0.8885,1.4438
2002-04-18,0.007701786814540973,0.8898,1.4479
2002-04-19,0.007662835249042145,0.8893,1.4472
2002-04-22,0.007698229407236335,0.8877,1.4488
2002-04-23,0.007698822080221727,0.8897,1.4486
2002-04-24,0.007706535141800247,0.8915,1.448
2002-04-25,0.00778816199376947,0.8978,1.454
2002-04-26,0.007801529099703541,0.898,1.4545
2002-04-29,0.007804573480059315,0.9028,1.4592
2002-04-30,0.007785130400934217,0.9002,1.4565
2002-05-01,0.007846214201647704,0.9062,1.4621
2002-05-02,0.007811279487580065,0.9032,1.4645
2002-05-03,0.007861017215627703,0.9133,1.4664
2002-05-06,0.007857311228097746,0.9166,1.4676
2002-05-07,0.00782472613458529,0.9148,1.4675
2002-05-08,0.007773631840796021,0.904,1.4533
2002-05-09,0.00779058896852602,0.9088,1.4585
2002-05-10,0.00781921964187974,0.9116,1.4606
2002-05-13,0.00783146683373796,0.9107,1.4588
2002-05-14,0.0077724234416291,0.9022,1.4474
2002-05-15,0.007817385866166354,0.9074,1.4558
2002-05-16,0.007800920508620017,0.9105,1.4567
2002-05-17,0.007934618741569468,0.9206,1.4602
2002-05-20,0.00795924864692773,0.9213,1.4588
2002-05-21,0.008075587498990552,0.9191,1.4568
2002-05-22,0.008054123711340207,0.9265,1.4589
2002-05-23,0.008010253123998718,0.9233,1.4545
2002-05-24,0.008018603159329646,0.922,1.4577
2002-05-27,,,
2002-05-28,0.008039877793857534,0.9285,1.4618
2002-05-29,0.008041817450743869,0.9313,1.46
2002-05-30,0.008124796880077998,0.9373,1.4655
2002-05-31,0.008056070248932571,0.9339,1.4625
2002-06-03,0.008084727948904519,0.939,1.4622
2002-06-04,0.008067769261799113,0.9424,1.4605
2002-06-05,0.008038585209003215,0.9391,1.4574
2002-06-06,0.00804246421103426,0.9457,1.4593
2002-06-07,0.0080327737167644,0.9449,1.4604
2002-06-10,0.008025682182985555,0.9446,1.461
2002-06-11,0.00796431984708506,0.9445,1.4686
2002-06-12,0.00795924864692773,0.9473,1.4705
2002-06-13,0.0079923273657289,0.944,1.4709
2002-06-14,0.008048289738430584,0.9448,1.4735
2002-06-17,0.00804052424218059,0.9442,1.4782
2002-06-18,0.008028259473346178,0.9483,1.4868
2002-06-19,0.008061915511125443,0.9544,1.4873
2002-06-20,0.008108327252087894,0.9646,1.4982
2002-06-21,0.008248783304462591,0.9705,1.4987
2002-06-24,0.008245382585751979,0.9786,1.5056
2002-06-25,0.008203445447087777,0.9692,1.4999
2002-06-26,0.008345155637152633,0.9825,1.5217
2002-06-27,0.008376612497905847,0.9885,1.5285
2002-06-28,0.008343763037129746,0.9856,1.5245
2002-07-01,0.008330556481172941,0.9893,1.5307
2002-07-02,0.008324315325064514,0.984,1.53
2002-07-03,0.008349336227769892,0.9816,1.5268
2002-07-04,,,
2002-07-05,0.008320159747067143,0.973,1.5206
2002-07-08,0.008427439743805831,0.9869,1.5348
2002-07-09,0.00848536274925753,0.9938,1.5465
2002-07-10,0.008478887569950822,0.989,1.5483
2002-07-11,0.008574858514834504,0.9927,1.5545
2002-07-12,0.008566778034781118,0.9904,1.55
2002-07-15,0.008616232982939858,1.0072,1.5656
2002-07-16,0.008642295393656556,1.0087,1.5693
2002-07-17,0.008602890571231933,1.0078,1.5682
2002-07-18,0.008545547769612033,1.0067,1.5685
2002-07-19,0.008640801866413203,1.0156,1.5785
2002-07-22,0.008604371020478403,1.0098,1.58
2002-07-23,0.00852151682999574,0.9933,1.5657
2002-07-24,0.008596234849136079,0.9945,1.5745
2002-07-25,0.008556515786771626,0.9997,1.5754
2002-07-26,0.008418925745074928,0.9882,1.5635
2002-07-29,0.008342370901810295,0.9779,1.557
2002-07-30,0.008340283569641367,0.9879,1.5725
2002-07-31,0.008349336227769892,0.9796,1.5625
2002-08-01,0.008396305625524769,0.9843,1.5578
2002-08-02,0.008404773911581778,0.9882,1.5709
2002-08-05,0.008385041086701324,0.9846,1.5665
2002-08-06,0.008254911672445105,0.964,1.5382
2002-08-07,0.008307717869901138,0.9738,1.5354
2002-08-08,0.008261731658955716,0.9653,1.5278
2002-08-09,0.008322929671244277,0.9714,1.5235
2002-08-12,0.008413967185527976,0.9778,1.5317
2002-08-13,0.008397715821296607,0.9787,1.531
2002-08-14,0.008581481163648846,0.9867,1.5442
2002-08-15,0.008526603001364257,0.9816,1.536
2002-08-16,0.008509914049868096,0.9836,1.5372
2002-08-19,0.00843668269636379,0.9775,1.5272
2002-08-20,0.00841467519353753,0.9779,1.5266
2002-08-21,0.008435970980259827,0.9796,1.5295
2002-08-22,0.008343763037129746,0.9697,1.5192
2002-08-23,0.008366100560528738,0.9726,1.5215
2002-08-26,0.008365400702693659,0.9731,1.5236
2002-08-27,0.008452370890034654,0.9814,1.5305
2002-08-28,0.008452370890034654,0.982,1.5363
2002-08-29,0.008450228156160216,0.9829,1.5484
2002-08-30,0.00842034355001684,0.9806,1.5476
2002-09-02,,,
2002-09-03,0.008538251366120218,0.9959,1.5625
2002-09-04,0.008473858147614609,0.9923,1.5642
2002-09-05,0.008450228156160216,0.9911,1.566
2002-09-06,0.008440243079000674,0.9843,1.5597
2002-09-09,0.008413967185527976,0.9817,1.5585
2002-09-10,0.008348639171814994,0.9752,1.5544
2002-09-11,0.008289124668435014,0.9724,1.5492
2002-09-12,0.008286377195889956,0.9761,1.5549
2002-09-13,0.00823045267489712,0.9743,1.5585
2002-09-16,0.008185315543914218,0.9723,1.544
2002-09-17,0.008153946510110893,0.9685,1.5343
2002-09-18,0.008231130134167422,0.9789,1.5525
2002-09-19,0.008231807704972012,0.9817,1.5545
2002-09-20,0.008119519324455992,0.9839,1.5558
2002-09-23,0.008069071249899137,0.9822,1.5575
2002-09-24,0.008105041335710812,0.9815,1.5565
2002-09-25,0.008148631029986962,0.9797,1.5625
2002-09-26,0.008157272208173586,0.9755,1.5563
2002-09-27,0.008139345596614032,0.9772,1.5548
2002-09-30,0.00821422704123542,0.9879,1.57
2002-10-01,0.008147967082212987,0.9859,1.5708
2002-10-02,0.008116224332440549,0.9842,1.5655
2002-10-03,0.00812743823146944,0.9871,1.5704
2002-10-04,0.008128759551292473,0.9821,1.569
2002-10-07,0.008036001285760206,0.9816,1.5643
2002-10-08,0.00804764204088202,0.9796,1.5569
2002-10-09,0.008093889113719142,0.9868,1.5595
2002-10-10,0.008087997411840828,0.9861,1.5625
2002-10-11,0.008061915511125443,0.9854,1.5605
2002-10-14,,,
2002-10-15,0.00802181934862827,0.981,1.5542
2002-10-16,0.008045052292839904,0.9824,1.5543
2002-10-17,0.008012820512820514,0.9718,1.5525
2002-10-18,0.007966857871255577,0.9708,1.5461
2002-10-21,0.008018603159329646,0.9732,1.5418
2002-10-22,0.007994244144216164,0.9782,1.5463
2002-10-23,0.008053475074494644,0.9772,1.5499
2002-10-24,0.0080147471347279,0.9742,1.5478
2002-10-25,0.008055421298533913,0.9767,1.5533
2002-10-28,0.008087997411840828,0.9843,1.5602
2002-10-29,0.008159934720522236,0.9851,1.5585
2002-10-30,0.008136034496786267,0.9835,1.5568
2002-10-31,0.00814464896562958,0.9881,1.563
2002-11-01,0.008185985592665358,0.9971,1.5638
2002-11-04,0.008165931732810714,0.9953,1.5545
2002-11-05,0.008207485226526591,0.9994,1.5625
2002-11-06,0.008181966944853543,0.9974,1.559
2002-11-07,0.008246742536698003,1.0092,1.5796
2002-11-08,0.00835282325425994,1.0139,1.5915
2002-11-11,,,
2002-11-12,0.008363301831563101,1.0105,1.5879
2002-11-13,0.008313934153641503,1.006,1.585
2002-11-14,0.008302200083022,1.0034,1.5788
2002-11-15,0.008307717869901138,1.0082,1.579
2002-11-18,0.008254230293025175,1.0083,1.579
2002-11-19,0.008220304151253596,1.0107,1.588
2002-11-20,0.008161932745674175,1.0024,1.575
2002-11-21,0.008135372600065083,0.9984,1.5753
2002-11-22,0.0081406707912732,0.9966,1.5778
