DATE,DEXUSUK,DEXJPUS,DEXUSEU
2013-07-31,1.5177,98.3500,1.3282
2013-08-01,1.5145,99.3000,1.3217
2013-08-02,1.5277,99.0400,1.3268
2013-08-05,1.5347,98.5400,1.3257
2013-08-06,1.5367,97.8500,1.3296
2013-08-07,1.5514,96.7200,1.3329
2013-08-08,1.5555,96.0300,1.3392
2013-08-09,1.5507,96.2400,1.3338
2013-08-12,1.5475,96.4400,1.3312
2013-08-13,1.5451,98.0600,1.3247
2013-08-14,1.5531,98.1500,1.3256
2013-08-15,1.5573,97.8100,1.3263
2013-08-16,1.5621,97.6000,1.3321
2013-08-19,1.5665,97.9400,1.3348
2013-08-20,1.5678,97.1200,1.3426
2013-08-21,1.5678,97.6600,1.3368
2013-08-22,1.5580,98.5300,1.3362
2013-08-23,1.5578,98.5700,1.3392
2013-08-26,1.5568,98.6400,1.3369
2013-08-27,1.5528,97.3000,1.3387
2013-08-28,1.5520,97.6500,1.3326
2013-08-29,1.5488,98.4600,1.3228
2013-08-30,1.5468,98.2200,1.3196
2013-09-02,.,.,.
2013-09-03,1.5544,99.4300,1.3164
2013-09-04,1.5643,99.6100,1.3212
2013-09-05,1.5593,100.0800,1.3120
2013-09-06,1.5633,99.0400,1.3166
2013-09-09,1.5724,99.5500,1.3260
2013-09-10,1.5731,100.2200,1.3260
2013-09-11,1.5807,100.0800,1.3301
2013-09-12,1.5819,99.2400,1.3315
2013-09-13,1.5861,99.3800,1.3276
2013-09-16,1.5927,98.9800,1.3350
2013-09-17,1.5901,99.1600,1.3357
2013-09-18,1.5965,99.0400,1.3351
2013-09-19,1.6043,99.3300,1.3527
2013-09-20,1.6021,99.3800,1.3522
2013-09-23,1.6066,98.7600,1.3520
2013-09-24,1.6006,98.7600,1.3490
2013-09-25,1.6080,98.6200,1.3536
2013-09-26,1.6012,98.9500,1.3484
2013-09-27,1.6135,98.3000,1.3537
2013-09-30,1.6179,98.2900,1.3535
2013-10-01,1.6208,98.0500,1.3534
2013-10-02,1.6224,97.3600,1.3592
2013-10-03,1.6169,97.0800,1.3642
2013-10-04,1.6069,97.2000,1.3582
2013-10-07,1.6082,97.0200,1.3569
2013-10-08,1.6089,96.9400,1.3582
2013-10-09,1.5943,97.2300,1.3513
2013-10-10,1.5975,98.0900,1.3535
2013-10-11,1.5945,98.4200,1.3559
2013-10-14,.,.,.
2013-10-15,1.5974,98.5800,1.3494
2013-10-16,1.5904,98.9000,1.3490
2013-10-17,1.6166,97.8500,1.3664
2013-10-18,1.6184,97.7700,1.3693
2013-10-21,1.6149,98.1400,1.3672
2013-10-22,1.6221,98.1800,1.3778
2013-10-23,1.6171,97.2800,1.3786
2013-10-24,1.6186,97.3600,1.3810
2013-10-25,1.6158,97.4600,1.3794
2013-10-28,1.6131,97.7000,1.3786
2013-10-29,1.6059,98.0900,1.3770
2013-10-30,1.6078,98.1400,1.3771
2013-10-31,1.6068,98.1000,1.3594
2013-11-01,1.5922,98.7800,1.3488
2013-11-04,1.5950,98.6200,1.3516
2013-11-05,1.6044,98.6000,1.3470
2013-11-06,1.6080,98.6000,1.3530
2013-11-07,1.6069,98.5600,1.3390
2013-11-08,1.5995,99.0300,1.3357
2013-11-11,.,.,.
2013-11-12,1.5916,99.6500,1.3428
2013-11-13,1.6033,99.3100,1.3456
2013-11-14,1.6077,99.9300,1.3468
2013-11-15,1.6107,100.1700,1.3480
2013-11-18,1.6110,100.0400,1.3520
2013-11-19,1.6110,100.1400,1.3529
2013-11-20,1.6150,100.0200,1.3451
2013-11-21,1.6155,100.9500,1.3470
2013-11-22,1.6211,101.2900,1.3547
2013-11-25,1.6146,101.7000,1.3502
2013-11-26,1.6187,101.3800,1.3555
2013-11-27,1.6267,102.1800,1.3563
2013-11-28,.,.,.
2013-11-29,1.6373,102.4500,1.3606
2013-12-02,1.6365,103.0400,1.3552
2013-12-03,1.6416,102.3600,1.3604
2013-12-04,1.6352,102.4800,1.3555
2013-12-05,1.6328,101.8200,1.3664
2013-12-06,1.6327,102.8800,1.3690
2013-12-09,1.6403,103.2200,1.3726
2013-12-10,1.6424,102.8000,1.3765
2013-12-11,1.6389,102.3800,1.3798
2013-12-12,1.6326,103.1100,1.3752
2013-12-13,1.6294,103.2800,1.3724
2013-12-16,1.6311,102.9100,1.3757
2013-12-17,1.6254,102.6300,1.3748
2013-12-18,1.6388,103.1800,1.3766
2013-12-19,1.6382,104.1600,1.3666
2013-12-20,1.6355,104.0700,1.3673
2013-12-23,1.6356,104.0600,1.3701
2013-12-24,1.6371,104.2600,1.3676
2013-12-25,.,.,.
2013-12-26,1.6425,104.7200,1.3690
2013-12-27,1.6491,105.0500,1.3766
2013-12-30,1.6522,105.0000,1.3816
2013-12-31,1.6574,105.2500,1.3779
2014-01-01,.,.,.
2014-01-02,1.6441,104.8400,1.3670
2014-01-03,1.6424,104.4600,1.3606
2014-01-06,1.6412,104.3800,1.3636
2014-01-07,1.6421,104.5400,1.3618
2014-01-08,1.6461,104.8700,1.3586
2014-01-09,1.6459,104.7400,1.3591
2014-01-10,1.6470,104.0600,1.3664
2014-01-13,1.6379,103.3100,1.3647
2014-01-14,1.6450,103.8000,1.3682
2014-01-15,1.6375,104.4200,1.3604
2014-01-16,1.6335,104.3200,1.3600
2014-01-17,1.6429,104.3200,1.3554
2014-01-20,.,.,.
2014-01-21,1.6469,104.1400,1.3560
2014-01-22,1.6571,104.3600,1.3546
2014-01-23,1.6612,103.6500,1.3680
2014-01-24,1.6491,102.4100,1.3680
2014-01-27,1.6588,102.2600,1.3679
2014-01-28,1.6581,102.8000,1.3662
2014-01-29,1.6561,102.2000,1.3663
2014-01-30,1.6487,102.8300,1.3549
2014-01-31,1.6450,102.2800,1.3500
2014-02-03,1.6307,101.1100,1.3523
2014-02-04,1.6300,101.6200,1.3507
2014-02-05,1.6308,101.3800,1.3519
2014-02-06,1.6345,101.8400,1.3604
2014-02-07,1.6395,102.3200,1.3614
2014-02-10,1.6419,102.1400,1.3644
2014-02-11,1.6468,102.6300,1.3654
2014-02-12,1.6578,102.4800,1.3592
2014-02-13,1.6643,102.2000,1.3669
2014-02-14,1.6736,101.8200,1.3690
2014-02-17,.,.,.
2014-02-18,1.6696,102.3100,1.3758
2014-02-19,1.6718,102.3000,1.3762
2014-02-20,1.6640,102.3200,1.3690
2014-02-21,1.6630,102.7100,1.3722
2014-02-24,1.6641,102.4400,1.3744
2014-02-25,1.6696,102.2000,1.3749
2014-02-26,1.6648,102.3600,1.3668
2014-02-27,1.6693,102.1200,1.3724
2014-02-28,1.6750,102.0800,1.3806
2014-03-03,1.6712,101.3600,1.3763
2014-03-04,1.6665,102.1800,1.3731
2014-03-05,1.6729,102.3200,1.3734
2014-03-06,1.6743,103.0300,1.3848
2014-03-07,1.6725,103.3800,1.3868
2014-03-10,1.6633,103.2300,1.3880
2014-03-11,1.6628,103.1800,1.3867
2014-03-12,1.6605,102.7400,1.3904
2014-03-13,1.6677,102.1200,1.3927
2014-03-14,1.6630,101.4600,1.3924
2014-03-17,1.6645,101.6200,1.3927
2014-03-18,1.6574,101.3700,1.3913
2014-03-19,1.6629,101.5400,1.3910
2014-03-20,1.6511,102.3900,1.3784
2014-03-21,1.6498,102.3800,1.3783
2014-03-24,1.6491,102.2100,1.3784
2014-03-25,1.6507,102.3200,1.3777
2014-03-26,1.6566,102.3000,1.3786
2014-03-27,1.6627,102.1000,1.3752
2014-03-28,1.6637,102.9200,1.3753
2014-03-31,1.6675,102.9800,1.3777
2014-04-01,1.6639,103.5200,1.3804
2014-04-02,1.6634,103.8200,1.3761
2014-04-03,1.6583,103.9400,1.3708
2014-04-04,1.6594,103.3900,1.3704
2014-04-07,1.6616,103.0400,1.3745
2014-04-08,1.6743,102.1200,1.3802
2014-04-09,1.6751,101.8500,1.3816
2014-04-10,1.6781,101.4300,1.3892
2014-04-11,1.6736,101.5600,1.3898
2014-04-14,1.6741,101.8100,1.3824
2014-04-15,1.6725,101.6000,1.3806
2014-04-16,1.6794,102.3000,1.3820
2014-04-17,1.6809,102.2200,1.3832
2014-04-18,1.6792,102.4300,1.3816
2014-04-21,1.6792,102.5600,1.3790
2014-04-22,1.6833,102.6000,1.3804
2014-04-23,1.6768,102.2600,1.3814
2014-04-24,1.6797,102.3400,1.3828
2014-04-25,1.6810,102.1200,1.3838
2014-04-28,1.6812,102.4600,1.3844
2014-04-29,1.6829,102.5700,1.3808
2014-04-30,1.6883,102.1400,1.3870
2014-05-01,1.6900,102.3000,1.3867
2014-05-02,1.6865,102.3400,1.3864
2014-05-05,1.6870,102.0600,1.3884
2014-05-06,1.6976,101.5700,1.3924
2014-05-07,1.6964,101.7200,1.3917
2014-05-08,1.6944,101.6600,1.3864
2014-05-09,1.6849,101.7400,1.3763
2014-05-12,1.6871,102.1000,1.3760
2014-05-13,1.6838,102.2000,1.3711
2014-05-14,1.6784,101.7500,1.3718
2014-05-15,1.6791,101.4400,1.3712
2014-05-16,1.6827,101.5000,1.3708
2014-05-19,1.6822,101.2600,1.3716
2014-05-20,1.6847,101.2600,1.3702
2014-05-21,1.6869,101.4400,1.3657
2014-05-22,1.6859,101.7600,1.3652
2014-05-23,1.6822,101.8800,1.3628
2014-05-26,.,.,.
2014-05-27,1.6800,102.1400,1.3618
2014-05-28,1.6709,101.7800,1.3596
2014-05-29,1.6719,101.5800,1.3608
2014-05-30,1.6764,101.7700,1.3640
2014-06-02,1.6756,102.3000,1.3606
2014-06-03,1.6753,102.4200,1.3624
2014-06-04,1.6747,102.6900,1.3619
2014-06-05,1.6796,102.4400,1.3618
2014-06-06,1.6794,102.5000,1.3639
2014-06-09,1.6798,102.5200,1.3589
2014-06-10,1.6753,102.3700,1.3543
2014-06-11,1.6795,101.9400,1.3532
2014-06-12,1.6853,101.8300,1.3556
2014-06-13,1.6953,102.0600,1.3522
2014-06-16,1.6988,101.8200,1.3578
2014-06-17,1.6965,102.1800,1.3543
2014-06-18,1.6951,102.1600,1.3567
2014-06-19,1.7046,101.8400,1.3620
2014-06-20,1.7014,102.1400,1.3586
2014-06-23,1.7010,101.9000,1.3593
2014-06-24,1.6971,102.1300,1.3588
2014-06-25,1.6986,101.7500,1.3638
2014-06-26,1.7018,101.6600,1.3610
2014-06-27,1.7016,101.3900,1.3631
2014-06-30,1.7105,101.2800,1.3690
2014-07-01,1.7147,101.5100,1.3681
2014-07-02,1.7165,101.7600,1.3656
2014-07-03,1.7152,102.1900,1.3610
2014-07-04,.,.,.
2014-07-07,1.7128,101.8400,1.3604
2014-07-08,1.7127,101.5300,1.3614
2014-07-09,1.7130,101.7000,1.3630
2014-07-10,1.7122,101.2600,1.3600
2014-07-11,1.7108,101.3300,1.3598
2014-07-14,1.7079,101.5800,1.3620
2014-07-15,1.7149,101.6200,1.3573
2014-07-16,1.7131,101.6900,1.3530
2014-07-17,1.7104,101.3000,1.3530
2014-07-18,1.7069,101.3700,1.3515
2014-07-21,1.7067,101.3400,1.3524
2014-07-22,1.7058,101.5400,1.3470
2014-07-23,1.7036,101.5000,1.3462
2014-07-24,1.6981,101.8200,1.3468
2014-07-25,1.6972,101.8100,1.3431
2014-07-28,1.6991,101.8200,1.3440
2014-07-29,1.6939,102.1200,1.3410
2014-07-30,1.6903,102.9000,1.3378
2014-07-31,1.6889,102.7500,1.3390
2014-08-01,1.6832,102.4500,1.3436
2014-08-04,1.6841,102.4700,1.3414
2014-08-05,1.6874,102.7700,1.3366
2014-08-06,1.6833,102.3400,1.3355
2014-08-07,1.6849,102.0600,1.3362
2014-08-08,1.6778,101.9100,1.3412
2014-08-11,1.6787,102.1400,1.3385
2014-08-12,1.6806,102.2200,1.3357
2014-08-13,1.6696,102.4800,1.3367
2014-08-14,1.6694,102.4400,1.3376
2014-08-15,1.6686,102.1900,1.3392
2014-08-18,1.6720,102.5400,1.3358
2014-08-19,1.6620,102.8600,1.3320
2014-08-20,1.6633,103.3600,1.3284
2014-08-21,1.6589,103.7800,1.3284
2014-08-22,1.6574,103.9700,1.3237
2014-08-25,1.6585,103.9600,1.3206
2014-08-26,1.6570,104.1200,1.3189
2014-08-27,1.6573,103.9800,1.3192
2014-08-28,1.6579,103.7800,1.3178
2014-08-29,1.6585,104.0000,1.3150
2014-09-01,.,.,.
2014-09-02,1.6502,105.1000,1.3124
2014-09-03,1.6451,104.8800,1.3136
2014-09-04,1.6349,105.2200,1.2926
2014-09-05,1.6312,104.9400,1.2956
2014-09-08,1.6141,105.6500,1.2948
2014-09-09,1.6088,106.3200,1.2909
2014-09-10,1.6134,106.7600,1.2908
2014-09-11,1.6225,106.8700,1.2936
2014-09-12,1.6243,107.2400,1.2955
2014-09-15,1.6243,107.1800,1.2951
2014-09-16,1.6290,106.9100,1.2976
2014-09-17,1.6329,107.5800,1.2958
2014-09-18,1.6372,108.6900,1.2913
2014-09-19,1.6314,108.9600,1.2835
2014-09-22,1.6340,108.8800,1.2829
2014-09-23,1.6370,108.8200,1.2858
2014-09-24,1.6344,108.9200,1.2788
2014-09-25,1.6313,108.7000,1.2748
2014-09-26,1.6254,109.3200,1.2686
2014-09-29,1.6262,109.3400,1.2703
2014-09-30,1.6220,109.6600,1.2628
2014-10-01,1.6216,109.3000,1.2618
2014-10-02,1.6140,108.1000,1.2670
2014-10-03,1.5962,109.7000,1.2517
2014-10-06,1.6029,109.0800,1.2592
2014-10-07,1.6072,108.3000,1.2626
2014-10-08,1.6068,108.4100,1.2683
2014-10-09,1.6123,108.0000,1.2683
2014-10-10,1.6049,107.8300,1.2636
2014-10-13,.,.,.
2014-10-14,1.5930,107.1500,1.2660
2014-10-15,1.5959,106.0600,1.2778
2014-10-16,1.6065,105.9800,1.2812
2014-10-17,1.6086,106.7200,1.2755
2014-10-20,1.6137,106.8700,1.2783
2014-10-21,1.6134,106.7000,1.2724
2014-10-22,1.6070,107.3200,1.2658
2014-10-23,1.6037,108.1600,1.2658
2014-10-24,1.6098,108.0600,1.2675
2014-10-27,1.6133,107.7100,1.2712
2014-10-28,1.6157,108.0000,1.2747
2014-10-29,1.6149,108.1000,1.2762
2014-10-30,1.6023,108.9400,1.2622
2014-10-31,1.5999,112.0900,1.2530
2014-11-03,1.5986,113.9200,1.2487
2014-11-04,1.5991,113.4400,1.2554
2014-11-05,1.5984,114.6200,1.2488
2014-11-06,1.5862,114.8700,1.2414
2014-11-07,1.5844,114.7300,1.2422
2014-11-10,1.5857,114.7800,1.2425
2014-11-11,.,.,.
2014-11-12,1.5815,115.4200,1.2456
2014-11-13,1.5717,115.6300,1.2476
2014-11-14,1.5657,116.5200,1.2494
2014-11-17,1.5645,116.4400,1.2447
2014-11-18,1.5648,116.7600,1.2534
2014-11-19,1.5670,117.7000,1.2548
2014-11-20,1.5683,118.1400,1.2526
2014-11-21,1.5672,117.7400,1.2394
2014-11-24,1.5701,118.3900,1.2427
2014-11-25,1.5714,117.9900,1.2472
2014-11-26,1.5787,117.6000,1.2503
2014-11-27,.,.,.
2014-11-28,1.5638,118.7000,1.2438
2014-12-01,1.5743,118.1400,1.2490
2014-12-02,1.5651,119.1000,1.2390
2014-12-03,1.5700,119.8200,1.2304
2014-12-04,1.5707,119.6700,1.2432
2014-12-05,1.5600,121.3800,1.2304
2014-12-08,1.5625,120.8900,1.2292
2014-12-09,1.5694,118.8700,1.2415
2014-12-10,1.5689,118.5000,1.2425
2014-12-11,1.5712,119.4000,1.2397
2014-12-12,1.5728,118.2200,1.2484
2014-12-15,1.5663,117.7500,1.2470
2014-12-16,1.5736,117.2800,1.2504
2014-12-17,1.5652,117.6400,1.2406
2014-12-18,1.5662,118.8400,1.2291
2014-12-19,1.5609,119.5600,1.2235
2014-12-22,1.5618,119.8400,1.2252
2014-12-23,1.5517,120.6800,1.2180
2014-12-24,1.5549,120.4500,1.2188
2014-12-25,.,.,.
2014-12-26,.,.,.
2014-12-29,1.5524,120.5700,1.2179
2014-12-30,1.5573,119.3400,1.2174
2014-12-31,1.5578,119.8500,1.2101
2015-01-01,.,.,.
2015-01-02,1.5361,120.2000,1.2015
2015-01-05,1.5234,119.6400,1.1918
2015-01-06,1.5174,118.2600,1.1936
2015-01-07,1.5073,119.5200,1.1820
2015-01-08,1.5118,119.5100,1.1811
2015-01-09,1.5151,118.6600,1.1830
2015-01-12,1.5168,118.3200,1.1832
2015-01-13,1.5166,118.1600,1.1779
2015-01-14,1.5234,116.7800,1.1806
2015-01-15,1.5161,116.9500,1.1598
2015-01-16,1.5132,117.4500,1.1517
2015-01-19,.,.,.
2015-01-20,1.5162,118.4800,1.1559
2015-01-21,1.5118,117.8600,1.1584
2015-01-22,1.5052,117.9200,1.1414
2015-01-23,1.5022,117.8000,1.1279
2015-01-26,1.5088,118.3800,1.1290
2015-01-27,1.5196,117.6200,1.1370
2015-01-28,1.5165,117.7400,1.1342
2015-01-29,1.5043,118.3100,1.1308
2015-01-30,1.5026,117.4400,1.1290
2015-02-02,1.5027,117.3300,1.1337
2015-02-03,1.5129,117.4800,1.1462
2015-02-04,1.5209,117.5800,1.1418
2015-02-05,1.5293,117.4000,1.1432
2015-02-06,1.5247,119.1600,1.1330
2015-02-09,1.5217,118.7000,1.1316
2015-02-10,1.5252,119.3200,1.1316
2015-02-11,1.5232,120.3800,1.1300
2015-02-12,1.5380,118.7200,1.1410
2015-02-13,1.5394,118.7000,1.1408
2015-02-16,.,.,.
2015-02-17,1.5349,118.9900,1.1395
2015-02-18,1.5430,119.1900,1.1342
2015-02-19,1.5451,118.8400,1.1392
2015-02-20,1.5385,118.6800,1.1372
2015-02-23,1.5465,118.8800,1.1346
2015-02-24,1.5434,119.1300,1.1307
2015-02-25,1.5499,118.8800,1.1363
2015-02-26,1.5424,119.3600,1.1212
2015-02-27,1.5439,119.7200,1.1197
2015-03-02,1.5371,120.0600,1.1190
2015-03-03,1.5391,119.4700,1.1212
2015-03-04,1.5266,119.7600,1.1070
2015-03-05,1.5229,120.2200,1.1006
2015-03-06,1.5063,120.9300,1.0855
2015-03-09,1.5097,121.1700,1.0846
2015-03-10,1.5086,121.2000,1.0707
2015-03-11,1.4945,121.5000,1.0576
2015-03-12,1.4907,121.2800,1.0615
2015-03-13,1.4755,121.1700,1.0524
2015-03-16,1.4800,121.3000,1.0575
2015-03-17,1.4744,121.2800,1.0605
2015-03-18,1.4686,120.9200,1.0643
2015-03-19,1.4729,120.9000,1.0621
2015-03-20,1.4923,120.2800,1.0792
2015-03-23,1.4936,119.7400,1.0928
2015-03-24,1.4870,119.9000,1.0908
2015-03-25,1.4915,119.3700,1.0986
2015-03-26,1.4844,119.0100,1.0919
2015-03-27,1.4878,119.1500,1.0891
2015-03-30,1.4792,120.1100,1.0818
2015-03-31,1.4850,119.9600,1.0741
2015-04-01,1.4823,119.6200,1.0768
2015-04-02,1.4842,119.7400,1.0874
2015-04-03,1.4916,118.9600,1.0990
2015-04-06,1.4959,119.0500,1.1008
2015-04-07,1.4857,120.3600,1.0850
2015-04-08,1.4924,119.9600,1.0818
2015-04-09,1.4739,120.3200,1.0671
2015-04-10,1.4648,120.2900,1.0598
2015-04-13,1.4658,120.3200,1.0582
2015-04-14,1.4790,119.2600,1.0672
2015-04-15,1.4782,119.2300,1.0596
2015-04-16,1.4923,119.1800,1.0742
2015-04-17,1.4942,119.0200,1.0780
2015-04-20,1.4913,119.2700,1.0763
2015-04-21,1.4944,119.4500,1.0758
2015-04-22,1.5027,119.9000,1.0729
2015-04-23,1.5047,119.6900,1.0803
2015-04-24,1.5176,118.9800,1.0876
2015-04-27,1.5235,119.1200,1.0892
2015-04-28,1.5328,118.8000,1.0979
2015-04-29,1.5485,118.8300,1.1174
2015-04-30,1.5328,119.8600,1.1162
2015-05-01,1.5137,120.2100,1.1194
2015-05-04,1.5118,120.2500,1.1145
2015-05-05,1.5178,119.8700,1.1174
2015-05-06,1.5244,119.4200,1.1345
2015-05-07,1.5223,119.7400,1.1283
2015-05-08,1.5455,119.7800,1.1241
2015-05-11,1.5593,120.0500,1.1142
2015-05-12,1.5685,119.8000,1.1240
2015-05-13,1.5748,119.0900,1.1372
2015-05-14,1.5766,119.2000,1.1368
2015-05-15,1.5772,119.3600,1.1428
2015-05-18,1.5679,119.8200,1.1354
2015-05-19,1.5523,120.5800,1.1151
2015-05-20,1.5544,121.2800,1.1079
2015-05-21,1.5672,121.0600,1.1126
2015-05-22,1.5484,121.4500,1.1033
2015-05-25,.,.,.
2015-05-26,1.5398,123.0800,1.0876
2015-05-27,1.5324,123.7600,1.0888
2015-05-28,1.5291,124.1800,1.0914
2015-05-29,1.5286,123.9800,1.0994
2015-06-01,1.5187,124.6400,1.0913
2015-06-02,1.5331,124.1900,1.1130
2015-06-03,1.5351,124.0600,1.1285
2015-06-04,1.5367,124.5600,1.1271
2015-06-05,1.5267,125.5800,1.1108
2015-06-08,1.5280,125.0800,1.1232
2015-06-09,1.5383,124.1600,1.1284
2015-06-10,1.5530,122.7200,1.1307
2015-06-11,1.5493,123.6200,1.1236
2015-06-12,1.5587,123.2300,1.1278
2015-06-15,1.5572,123.3800,1.1266
2015-06-16,1.5637,123.3900,1.1238
2015-06-17,1.5708,124.2500,1.1244
2015-06-18,1.5882,122.8700,1.1404
2015-06-19,1.5881,122.7000,1.1335
2015-06-22,1.5823,123.2800,1.1378
2015-06-23,1.5751,123.7100,1.1190
2015-06-24,1.5681,124.2400,1.1178
2015-06-25,1.5728,123.6300,1.1196
2015-06-26,1.5739,123.9200,1.1156
2015-06-29,1.5764,122.5000,1.1180
2015-06-30,1.5727,122.1000,1.1154
2015-07-01,1.5617,123.0200,1.1084
2015-07-02,1.5614,123.1400,1.1090
2015-07-03,.,.,.
2015-07-06,1.5619,122.5300,1.1076
2015-07-07,1.5443,122.1600,1.0952
2015-07-08,1.5353,120.5400,1.1072
2015-07-09,1.5375,121.2200,1.1025
2015-07-10,1.5503,122.7500,1.1150
2015-07-13,1.5518,123.3500,1.1020
2015-07-14,1.5584,123.3900,1.1015
2015-07-15,1.5621,123.8900,1.0965
2015-07-16,1.5601,124.0400,1.0898
2015-07-17,1.5624,124.0000,1.0848
2015-07-20,1.5587,124.2400,1.0850
2015-07-21,1.5550,123.9300,1.0927
2015-07-22,1.5617,124.0800,1.0884
2015-07-23,1.5533,123.8800,1.0976
2015-07-24,1.5514,123.7400,1.0976
2015-07-27,1.5595,123.2400,1.1112
2015-07-28,1.5617,123.5200,1.1055
2015-07-29,1.5624,123.8600,1.1026
2015-07-30,1.5581,124.3800,1.0914
2015-07-31,1.5634,123.9400,1.1028
2015-08-03,1.5603,123.9800,1.0962
2015-08-04,1.5612,124.0000,1.0953
2015-08-05,1.5604,124.8400,1.0868
2015-08-06,1.5521,124.6000,1.0922
2015-08-07,1.5467,124.2700,1.0958
2015-08-10,1.5546,124.5500,1.0994
2015-08-11,1.5572,124.9000,1.1042
2015-08-12,1.5639,123.8700,1.1198
2015-08-13,1.5595,124.3200,1.1144
2015-08-14,1.5625,124.2700,1.1110
2015-08-17,1.5598,124.3300,1.1078
2015-08-18,1.5658,124.3900,1.1028
2015-08-19,1.5645,124.1000,1.1061
2015-08-20,1.5688,123.5400,1.1200
2015-08-21,1.5698,122.1100,1.1356
2015-08-24,1.5731,118.5600,1.1580
2015-08-25,1.5698,119.9100,1.1410
2015-08-26,1.5493,119.0700,1.1390
2015-08-27,1.5411,120.8900,1.1239
2015-08-28,1.5362,121.3200,1.1172
2015-08-31,1.5363,121.2600,1.1194
2015-09-01,1.5341,119.9400,1.1263
2015-09-02,1.5310,120.0000,1.1242
2015-09-03,1.5254,120.2000,1.1104
2015-09-04,1.5195,119.0500,1.1117
2015-09-07,.,.,.
2015-09-08,1.5381,119.7200,1.1182
2015-09-09,1.5363,120.9400,1.1165
2015-09-10,1.5457,120.7100,1.1262
2015-09-11,1.5426,120.6600,1.1338
2015-09-14,1.5423,119.9200,1.1307
2015-09-15,1.5352,120.3000,1.1260
2015-09-16,1.5499,120.6200,1.1304
2015-09-17,1.5509,120.9000,1.1312
2015-09-18,1.5573,119.8500,1.1358
2015-09-21,1.5506,120.4600,1.1204
2015-09-22,1.5356,120.0400,1.1133
2015-09-23,1.5243,120.1200,1.1160
2015-09-24,1.5254,119.5400,1.1252
2015-09-25,1.5172,120.7400,1.1192
2015-09-28,1.5208,119.8200,1.1236
2015-09-29,1.5168,119.7600,1.1246
2015-09-30,1.5116,119.8100,1.1162
2015-10-01,1.5162,119.5800,1.1200
2015-10-02,1.5216,119.4200,1.1276
2015-10-05,1.5165,120.3600,1.1200
2015-10-06,1.5227,120.1800,1.1266
2015-10-07,1.5315,119.9000,1.1249
2015-10-08,1.5316,119.9400,1.1282
2015-10-09,1.5315,120.3000,1.1363
2015-10-12,.,.,.
2015-10-13,1.5242,119.8000,1.1382
2015-10-14,1.5445,119.2100,1.1437
2015-10-15,1.5475,118.2600,1.1418
2015-10-16,1.5441,119.6000,1.1360
2015-10-19,1.5471,119.5000,1.1320
2015-10-20,1.5470,119.7900,1.1359
2015-10-21,1.5463,119.9100,1.1345
2015-10-22,1.5399,120.5000,1.1140
2015-10-23,1.5340,121.2000,1.1016
2015-10-26,1.5361,120.8700,1.1051
2015-10-27,1.5312,120.2900,1.1052
2015-10-28,1.5319,120.5600,1.1066
2015-10-29,1.5296,121.1400,1.0963
2015-10-30,1.5445,120.7000,1.1042
2015-11-02,1.5428,120.7000,1.1026
2015-11-03,1.5404,121.2000,1.0946
2015-11-04,1.5377,121.5200,1.0861
2015-11-05,1.5236,121.7100,1.0869
2015-11-06,1.5071,123.2000,1.0746
2015-11-09,1.5124,123.0400,1.0767
2015-11-10,1.5110,123.2200,1.0686
2015-11-11,.,.,.
2015-11-12,1.5206,122.8400,1.0768
2015-11-13,1.5208,122.9300,1.0722
2015-11-16,1.5204,123.1100,1.0708
2015-11-17,1.5214,123.4800,1.0634
2015-11-18,1.5210,123.5100,1.0638
2015-11-19,1.5327,122.7100,1.0746
2015-11-20,1.5199,122.8000,1.0660
2015-11-23,1.5125,123.0200,1.0602
2015-11-24,1.5057,122.4700,1.0652
2015-11-25,1.5109,122.7000,1.0616
2015-11-26,.,.,.
2015-11-27,1.5040,122.8400,1.0596
2015-11-30,1.5044,123.2200,1.0562
2015-12-01,1.5074,122.8800,1.0620
2015-12-02,1.4927,123.5200,1.0573
2015-12-03,1.5088,123.0600,1.0902
2015-12-04,1.5100,123.1000,1.0884
2015-12-07,1.5076,123.3100,1.0840
2015-12-08,1.5000,123.0000,1.0876
2015-12-09,1.5168,121.8600,1.0984
2015-12-10,1.5176,121.4400,1.0948
2015-12-11,1.5213,120.9400,1.1002
2015-12-14,1.5130,120.5700,1.1025
2015-12-15,1.5044,121.6600,1.0911
2015-12-16,1.5013,121.8800,1.0937
2015-12-17,1.4876,122.7500,1.0804
2015-12-18,1.4914,121.2000,1.0847
2015-12-21,1.4906,120.9900,1.0920
2015-12-22,1.4811,120.9400,1.0978
2015-12-23,1.4863,120.9400,1.0875
2015-12-24,1.4943,120.3200,1.0955
2015-12-25,.,.,.
2015-12-28,1.4883,120.3000,1.0983
2015-12-29,1.4794,120.4400,1.0916
2015-12-30,1.4832,120.6000,1.0912
2015-12-31,1.4746,120.2700,1.0859
2016-01-01,.,.,.
2016-01-04,1.4686,119.3000,1.0803
2016-01-05,1.4664,118.9500,1.0743
2016-01-06,1.4626,118.5400,1.0762
2016-01-07,1.4579,118.0000,1.0860
2016-01-08,1.4523,117.7400,1.0885
2016-01-11,1.4564,117.4800,1.0878
2016-01-12,1.4403,117.7800,1.0837
2016-01-13,1.4470,118.0600,1.0862
2016-01-14,1.4409,118.0300,1.0862
2016-01-15,1.4289,116.7800,1.0964
2016-01-18,.,.,.
2016-01-19,1.4171,117.6600,1.0906
2016-01-20,1.4167,116.3800,1.0908
