,DATE,DEXUSEU,DEXUSUK,DEXJPUS
11160,1988-07-25,,1.7250,132.10
11161,1988-07-26,,1.7133,132.55
11162,1988-07-27,,1.7260,131.70
11163,1988-07-28,,1.7220,132.40
11164,1988-07-29,,1.7100,133.05
11165,1988-08-01,,1.7130,132.80
11166,1988-08-02,,1.7100,132.92
11167,1988-08-03,,1.7105,132.87
11168,1988-08-04,,1.7090,133.02
11169,1988-08-05,,1.6928,133.68
11170,1988-08-08,,1.6970,133.75
11171,1988-08-09,,1.6863,134.75
11172,1988-08-10,,1.6905,134.45
11173,1988-08-11,,1.6910,133.86
11174,1988-08-12,,1.7155,133.15
11175,1988-08-15,,1.7138,133.25
11176,1988-08-16,,1.7190,132.92
11177,1988-08-17,,1.6898,134.07
11178,1988-08-18,,1.6985,133.35
11179,1988-08-19,,1.7025,133.45
11180,1988-08-22,,1.6763,134.10
11181,1988-08-23,,1.6790,133.85
11182,1988-08-24,,1.6785,134.25
11183,1988-08-25,,1.6990,133.35
11184,1988-08-26,,1.6908,133.66
11185,1988-08-29,,1.6850,134.13
11186,1988-08-30,,1.6900,134.47
11187,1988-08-31,,1.6825,136.52
11188,1988-09-01,,1.6690,136.35
11189,1988-09-02,,1.6830,136.10
11190,1988-09-05,,.,.
11191,1988-09-06,,1.7033,135.30
11192,1988-09-07,,1.7080,133.67
11193,1988-09-08,,1.6970,133.87
11194,1988-09-09,,1.6968,133.62
11195,1988-09-12,,1.6957,133.50
11196,1988-09-13,,1.6960,133.30
11197,1988-09-14,,1.6745,134.60
11198,1988-09-15,,1.6800,133.67
11199,1988-09-16,,1.6754,134.30
11200,1988-09-19,,1.6788,133.55
11201,1988-09-20,,1.6865,133.90
11202,1988-09-21,,1.6750,134.25
11203,1988-09-22,,1.6675,134.63
11204,1988-09-23,,1.6715,134.47
11205,1988-09-26,,1.6665,134.65
11206,1988-09-27,,1.6788,134.45
11207,1988-09-28,,1.6868,134.23
11208,1988-09-29,,1.6822,134.36
11209,1988-09-30,,1.6910,133.90
11210,1988-10-03,,1.6985,133.65
11211,1988-10-04,,1.6945,133.26
11212,1988-10-05,,1.6955,133.50
11213,1988-10-06,,1.6940,133.41
11214,1988-10-07,,1.6980,133.30
11215,1988-10-10,,.,.
11216,1988-10-11,,1.7160,131.07
11217,1988-10-12,,1.7310,128.96
11218,1988-10-13,,1.7455,128.03
11219,1988-10-14,,1.7555,127.15
11220,1988-10-17,,1.7480,127.28
11221,1988-10-18,,1.7520,126.67
11222,1988-10-19,,1.7505,127.30
11223,1988-10-20,,1.7630,127.20
11224,1988-10-21,,1.7620,126.35
11225,1988-10-24,,1.7515,126.83
11226,1988-10-25,,1.7535,126.70
11227,1988-10-26,,1.7610,125.70
11228,1988-10-27,,1.7680,125.90
11229,1988-10-28,,1.7680,125.85
11230,1988-10-31,,1.7690,125.50
11231,1988-11-01,,1.7668,125.30
11232,1988-11-02,,1.7770,124.60
11233,1988-11-03,,1.7820,124.20
11234,1988-11-04,,1.7650,125.32
11235,1988-11-07,,1.7750,124.72
11236,1988-11-08,,1.7702,125.57
11237,1988-11-09,,1.7908,124.25
11238,1988-11-10,,1.7955,123.98
11239,1988-11-11,,.,.
11240,1988-11-14,,1.8080,123.43
11241,1988-11-15,,1.8070,123.42
11242,1988-11-16,,1.8220,122.55
11243,1988-11-17,,1.8210,122.73
11244,1988-11-18,,1.8160,122.65
11245,1988-11-21,,1.8235,121.95
11246,1988-11-22,,1.8318,121.35
11247,1988-11-23,,1.8370,121.30
11248,1988-11-24,,.,.
11249,1988-11-25,,1.8440,121.10
11250,1988-11-28,,1.8370,122.22
11251,1988-11-29,,1.8516,121.50
11252,1988-11-30,,1.8493,121.90
11253,1988-12-01,,1.8525,121.60
11254,1988-12-02,,1.8560,121.47
11255,1988-12-05,,1.8700,121.50
11256,1988-12-06,,1.8654,121.75
11257,1988-12-07,,1.8410,123.50
11258,1988-12-08,,1.8500,122.57
11259,1988-12-09,,1.8490,122.35
11260,1988-12-12,,1.8420,122.85
11261,1988-12-13,,1.8280,123.15
11262,1988-12-14,,1.8295,122.71
11263,1988-12-15,,1.8278,123.37
11264,1988-12-16,,1.8110,124.50
11265,1988-12-19,,1.8226,124.10
11266,1988-12-20,,1.8015,125.10
11267,1988-12-21,,1.8070,124.35
11268,1988-12-22,,1.7980,124.71
11269,1988-12-23,,1.8000,124.85
11270,1988-12-26,,.,.
11271,1988-12-27,,1.8040,124.85
11272,1988-12-28,,1.7890,125.58
11273,1988-12-29,,1.7895,125.85
11274,1988-12-30,,1.8085,125.05
11275,1989-01-02,,.,.
11276,1989-01-03,,1.8225,123.60
11277,1989-01-04,,1.8070,125.05
11278,1989-01-05,,1.7970,125.59
11279,1989-01-06,,1.7800,126.62
11280,1989-01-09,,1.7636,126.45
11281,1989-01-10,,1.7637,126.30
11282,1989-01-11,,1.7810,126.13
11283,1989-01-12,,1.7840,126.17
11284,1989-01-13,,1.7787,126.70
11285,1989-01-16,,.,.
11286,1989-01-17,,1.7680,127.75
11287,1989-01-18,,1.7545,128.50
11288,1989-01-19,,1.7500,129.70
11289,1989-01-20,,1.7685,128.27
11290,1989-01-23,,1.7740,127.80
11291,1989-01-24,,1.7677,127.65
11292,1989-01-25,,1.7710,127.73
11293,1989-01-26,,1.7735,128.15
11294,1989-01-27,,1.7580,129.24
11295,1989-01-30,,1.7618,129.35
11296,1989-01-31,,1.7500,130.50
11297,1989-02-01,,1.7535,129.60
11298,1989-02-02,,1.7508,129.15
11299,1989-02-03,,1.7415,129.65
11300,1989-02-06,,1.7327,129.65
11301,1989-02-07,,1.7425,129.29
11302,1989-02-08,,1.7433,129.60
11303,1989-02-09,,1.7548,128.58
11304,1989-02-10,,1.7543,128.49
11305,1989-02-13,,1.7495,128.40
11306,1989-02-14,,1.7685,126.73
11307,1989-02-15,,1.7733,126.40
11308,1989-02-16,,1.7708,126.32
11309,1989-02-17,,1.7760,125.90
11310,1989-02-20,,.,.
11311,1989-02-21,,1.7502,126.75
11312,1989-02-22,,1.7505,126.58
11313,1989-02-23,,1.7600,126.20
11314,1989-02-24,,1.7530,126.32
11315,1989-02-27,,1.7448,126.53
11316,1989-02-28,,1.7440,126.87
11317,1989-03-01,,1.7240,128.10
11318,1989-03-02,,1.7238,127.88
11319,1989-03-03,,1.7230,127.70
11320,1989-03-06,,1.7220,128.85
11321,1989-03-07,,1.7217,128.74
11322,1989-03-08,,1.7197,128.70
11323,1989-03-09,,1.7175,129.05
11324,1989-03-10,,1.7155,129.50
11325,1989-03-13,,1.7115,129.88
11326,1989-03-14,,1.7272,129.68
11327,1989-03-15,,1.7190,130.60
11328,1989-03-16,,1.7179,131.22
11329,1989-03-17,,1.7130,131.60
11330,1989-03-20,,1.7103,131.70
11331,1989-03-21,,1.7200,131.28
11332,1989-03-22,,1.7228,131.15
11333,1989-03-23,,1.7218,131.20
11334,1989-03-24,,1.7190,131.50
11335,1989-03-27,,1.7100,132.70
11336,1989-03-28,,1.6880,133.08
11337,1989-03-29,,1.6886,132.83
11338,1989-03-30,,1.6875,132.95
11339,1989-03-31,,1.6852,132.77
11340,1989-04-03,,1.6860,132.05
11341,1989-04-04,,1.7068,130.90
11342,1989-04-05,,1.6997,131.80
11343,1989-04-06,,1.7040,131.93
11344,1989-04-07,,1.6970,132.45
11345,1989-04-10,,1.6975,132.63
11346,1989-04-11,,1.6890,132.75
11347,1989-04-12,,1.6905,132.98
11348,1989-04-13,,1.6975,132.20
11349,1989-04-14,,1.6988,132.15
11350,1989-04-17,,1.7160,131.95
11351,1989-04-18,,1.7180,131.52
11352,1989-04-19,,1.7100,132.34
11353,1989-04-20,,1.7170,131.35
11354,1989-04-21,,1.7140,131.45
11355,1989-04-24,,1.7049,131.60
11356,1989-04-25,,1.7010,131.39
11357,1989-04-26,,1.6885,132.25
11358,1989-04-27,,1.6905,132.19
11359,1989-04-28,,1.6890,132.85
11360,1989-05-01,,1.6800,134.07
11361,1989-05-02,,1.6850,133.81
11362,1989-05-03,,1.6830,134.20
11363,1989-05-04,,1.6833,133.95
11364,1989-05-05,,1.6732,134.33
11365,1989-05-08,,1.6692,134.80
11366,1989-05-09,,1.6605,134.83
11367,1989-05-10,,1.6715,134.43
11368,1989-05-11,,1.6670,135.30
11369,1989-05-12,,1.6593,135.95
11370,1989-05-15,,1.6394,137.24
11371,1989-05-16,,1.6393,137.30
11372,1989-05-17,,1.6125,139.25
11373,1989-05-18,,1.6175,138.65
11374,1989-05-19,,1.6190,138.80
11375,1989-05-22,,1.5806,142.05
11376,1989-05-23,,1.5678,142.00
11377,1989-05-24,,1.5695,142.80
11378,1989-05-25,,1.5803,142.00
11379,1989-05-26,,1.5880,141.43
11380,1989-05-29,,.,.
11381,1989-05-30,,1.5580,143.48
11382,1989-05-31,,1.5715,142.33
11383,1989-06-01,,1.5730,142.73
11384,1989-06-02,,1.5920,141.75
11385,1989-06-05,,1.5807,141.82
11386,1989-06-06,,1.5710,142.95
11387,1989-06-07,,1.5815,142.50
11388,1989-06-08,,1.5730,143.40
11389,1989-06-09,,1.5540,146.15
11390,1989-06-12,,1.5251,148.80
11391,1989-06-13,,1.5155,149.20
11392,1989-06-14,,1.5145,149.05
11393,1989-06-15,,1.5195,149.62
11394,1989-06-16,,1.5340,145.55
11395,1989-06-19,,1.5480,144.45
11396,1989-06-20,,1.5495,144.07
11397,1989-06-21,,1.5470,143.85
11398,1989-06-22,,1.5530,141.07
11399,1989-06-23,,1.5670,138.50
11400,1989-06-26,,1.5448,140.82
11401,1989-06-27,,1.5660,141.10
11402,1989-06-28,,1.5555,142.80
11403,1989-06-29,,1.5520,143.40
11404,1989-06-30,,1.5490,144.00
11405,1989-07-03,,1.5774,141.25
11406,1989-07-04,,.,.
11407,1989-07-05,,1.6190,138.90
11408,1989-07-06,,1.6215,139.40
11409,1989-07-07,,1.6235,139.80
11410,1989-07-10,,1.6405,139.00
11411,1989-07-11,,1.6265,140.30
11412,1989-07-12,,1.6250,139.85
11413,1989-07-13,,1.6235,139.45
11414,1989-07-14,,1.6125,140.50
11415,1989-07-17,,1.6138,141.55
11416,1989-07-18,,1.6250,141.30
11417,1989-07-19,,1.6190,141.95
11418,1989-07-20,,1.6265,141.45
11419,1989-07-21,,1.6200,141.92
11420,1989-07-24,,1.6173,143.18
11421,1989-07-25,,1.6258,142.55
11422,1989-07-26,,1.6495,140.65
11423,1989-07-27,,1.6598,138.95
11424,1989-07-28,,1.6445,139.58
11425,1989-07-31,,1.6660,136.95
11426,1989-08-01,,1.6545,136.82
11427,1989-08-02,,1.6628,136.15
11428,1989-08-03,,1.6415,136.95
11429,1989-08-04,,1.6145,139.45
11430,1989-08-07,,1.6073,139.50
11431,1989-08-08,,1.6255,138.80
11432,1989-08-09,,1.6177,139.25
11433,1989-08-10,,1.6275,139.08
11434,1989-08-11,,1.5850,141.94
11435,1989-08-14,,1.5835,141.70
11436,1989-08-15,,1.5725,142.19
11437,1989-08-16,,1.5785,142.15
11438,1989-08-17,,1.5590,143.80
11439,1989-08-18,,1.5685,145.85
11440,1989-08-21,,1.5780,142.42
11441,1989-08-22,,1.5845,142.58
11442,1989-08-23,,1.5705,143.23
11443,1989-08-24,,1.5697,143.34
11444,1989-08-25,,1.5720,143.30
11445,1989-08-28,,1.5665,144.20
11446,1989-08-29,,1.5835,143.13
11447,1989-08-30,,1.5822,143.73
11448,1989-08-31,,1.5730,144.60
11449,1989-09-01,,1.5570,145.85
11450,1989-09-04,,.,.
11451,1989-09-05,,1.5375,147.05
11452,1989-09-06,,1.5530,146.25
11453,1989-09-07,,1.5460,146.90
11454,1989-09-08,,1.5480,146.30
11455,1989-09-11,,1.5460,146.82
11456,1989-09-12,,1.5470,147.15
11457,1989-09-13,,1.5530,146.95
11458,1989-09-14,,1.5595,146.55
11459,1989-09-15,,1.5380,148.75
11460,1989-09-18,,1.5685,145.85
11461,1989-09-19,,1.5735,145.65
11462,1989-09-20,,1.5815,145.05
11463,1989-09-21,,1.5805,145.35
11464,1989-09-22,,1.5755,145.60
11465,1989-09-25,,1.6080,142.70
11466,1989-09-26,,1.6215,141.88
11467,1989-09-27,,1.6130,140.60
11468,1989-09-28,,1.6077,140.55
11469,1989-09-29,,1.6145,139.60
11470,1989-10-02,,1.6178,139.48
11471,1989-10-03,,1.6055,141.13
11472,1989-10-04,,1.6040,141.05
11473,1989-10-05,,1.6100,142.40
11474,1989-10-06,,1.6025,142.80
11475,1989-10-09,,.,.
11476,1989-10-10,,1.5575,143.95
11477,1989-10-11,,1.5445,144.80
11478,1989-10-12,,1.5515,144.20
11479,1989-10-13,,1.5640,143.20
11480,1989-10-16,,1.5745,141.80
11481,1989-10-17,,1.5815,141.50
11482,1989-10-18,,1.5878,141.70
11483,1989-10-19,,1.5940,141.95
11484,1989-10-20,,1.5900,142.30
11485,1989-10-23,,1.5935,142.35
11486,1989-10-24,,1.6060,141.55
11487,1989-10-25,,1.6088,141.65
11488,1989-10-26,,1.6120,141.65
11489,1989-10-27,,1.5750,142.00
11490,1989-10-30,,1.5783,142.15
11491,1989-10-31,,1.5775,142.73
11492,1989-11-01,,1.5818,143.11
11493,1989-11-02,,1.5640,143.70
11494,1989-11-03,,1.5705,143.18
11495,1989-11-06,,1.5785,143.70
11496,1989-11-07,,1.5812,143.44
11497,1989-11-08,,1.5865,143.14
11498,1989-11-09,,1.5862,142.86
11499,1989-11-10,,1.5763,143.30
11500,1989-11-13,,1.5800,143.88
11501,1989-11-14,,1.5815,143.68
11502,1989-11-15,,1.5816,143.75
11503,1989-11-16,,1.5770,143.80
11504,1989-11-17,,1.5675,144.40
11505,1989-11-20,,1.5590,144.50
11506,1989-11-21,,1.5670,143.75
11507,1989-11-22,,1.5650,143.85
11508,1989-11-23,,.,.
11509,1989-11-24,,1.5620,143.50
11510,1989-11-27,,1.5600,143.40
11511,1989-11-28,,1.5620,143.72
11512,1989-11-29,,1.5665,142.65
11513,1989-11-30,,1.5695,142.91
11514,1989-12-01,,1.5660,143.10
11515,1989-12-04,,1.5635,143.58
11516,1989-12-05,,1.5706,143.80
11517,1989-12-06,,1.5765,143.85
11518,1989-12-07,,1.5750,144.32
11519,1989-12-08,,1.5742,144.28
11520,1989-12-11,,1.5892,144.50
11521,1989-12-12,,1.6030,143.90
11522,1989-12-13,,1.5945,144.17
11523,1989-12-14,,1.5975,144.10
11524,1989-12-15,,1.6045,144.15
11525,1989-12-18,,1.6018,144.10
11526,1989-12-19,,1.6000,143.85
11527,1989-12-20,,1.6030,144.02
11528,1989-12-21,,1.6125,143.70
11529,1989-12-22,,1.6210,142.88
11530,1989-12-25,,.,.
11531,1989-12-26,,1.6255,142.15
11532,1989-12-27,,1.6245,142.10
11533,1989-12-28,,1.6133,143.35
11534,1989-12-29,,1.6145,143.80
11535,1990-01-01,,.,.
11536,1990-01-02,,1.6110,146.25
11537,1990-01-03,,1.6100,145.70
11538,1990-01-04,,1.6293,143.37
11539,1990-01-05,,1.6370,143.82
11540,1990-01-08,,1.6530,144.10
11541,1990-01-09,,1.6537,145.20
11542,1990-01-10,,1.6620,145.25
11543,1990-01-11,,1.6568,145.40
11544,1990-01-12,,1.6695,145.40
11545,1990-01-15,,.,.
11546,1990-01-16,,1.6570,145.48
11547,1990-01-17,,1.6495,145.49
11548,1990-01-18,,1.6445,146.12
11549,1990-01-19,,1.6465,145.65
11550,1990-01-22,,1.6390,146.43
11551,1990-01-23,,1.6490,146.09
11552,1990-01-24,,1.6550,145.32
11553,1990-01-25,,1.6572,144.42
11554,1990-01-26,,1.6570,143.35
11555,1990-01-29,,1.6780,143.13
11556,1990-01-30,,1.6818,144.10
11557,1990-01-31,,1.6794,144.55
11558,1990-02-01,,1.6815,144.90
11559,1990-02-02,,1.6817,145.38
11560,1990-02-05,,1.6950,145.39
11561,1990-02-06,,1.7020,145.13
11562,1990-02-07,,1.6990,145.47
11563,1990-02-08,,1.6870,145.40
11564,1990-02-09,,1.6925,145.20
11565,1990-02-12,,1.6950,144.20
11566,1990-02-13,,1.6905,144.40
11567,1990-02-14,,1.6960,144.27
11568,1990-02-15,,1.6930,144.40
11569,1990-02-16,,1.6955,144.15
11570,1990-02-19,,.,.
11571,1990-02-20,,1.7040,145.45
11572,1990-02-21,,1.7150,145.32
11573,1990-02-22,,1.7147,145.89
11574,1990-02-23,,1.7100,146.92
11575,1990-02-26,,1.6930,148.85
11576,1990-02-27,,1.6920,148.63
11577,1990-02-28,,1.6892,148.82
11578,1990-03-01,,1.6650,149.67
11579,1990-03-02,,1.6510,150.28
11580,1990-03-05,,1.6388,149.78
11581,1990-03-06,,1.6490,149.80
11582,1990-03-07,,1.6390,151.22
11583,1990-03-08,,1.6425,150.83
11584,1990-03-09,,1.6181,151.34
11585,1990-03-12,,1.6103,152.38
11586,1990-03-13,,1.6003,152.55
11587,1990-03-14,,1.6090,152.24
11588,1990-03-15,,1.6175,152.55
11589,1990-03-16,,1.6235,152.38
11590,1990-03-19,,1.6103,153.50
11591,1990-03-20,,1.6105,153.88
11592,1990-03-21,,1.5945,154.16
11593,1990-03-22,,1.6010,155.10
11594,1990-03-23,,1.6040,153.90
11595,1990-03-26,,1.6180,156.50
11596,1990-03-27,,1.6261,157.40
11597,1990-03-28,,1.6275,158.75
11598,1990-03-29,,1.6340,156.75
11599,1990-03-30,,1.6480,157.82
11600,1990-04-02,,1.6315,158.90
11601,1990-04-03,,1.6355,159.13
11602,1990-04-04,,1.6415,158.60
11603,1990-04-05,,1.6415,157.68
11604,1990-04-06,,1.6385,157.65
11605,1990-04-09,,1.6385,157.50
11606,1990-04-10,,1.6343,158.58
11607,1990-04-11,,1.6425,158.28
11608,1990-04-12,,1.6420,158.19
11609,1990-04-13,,1.6385,158.75
11610,1990-04-16,,1.6310,159.37
11611,1990-04-17,,1.6338,159.90
11612,1990-04-18,,1.6380,159.10
11613,1990-04-19,,1.6435,156.50
11614,1990-04-20,,1.6353,157.85
11615,1990-04-23,,1.6357,157.70
11616,1990-04-24,,1.6341,158.72
11617,1990-04-25,,1.6370,158.73
11618,1990-04-26,,1.6335,158.75
11619,1990-04-27,,1.6360,158.90
11620,1990-04-30,,1.6389,158.85
11621,1990-05-01,,1.6405,158.85
11622,1990-05-02,,1.6430,158.30
11623,1990-05-03,,1.6422,158.15
11624,1990-05-04,,1.6600,158.35
11625,1990-05-07,,1.6680,158.00
11626,1990-05-08,,1.6695,157.90
11627,1990-05-09,,1.6780,156.45
11628,1990-05-10,,1.6763,157.00
11629,1990-05-11,,1.6813,152.73
11630,1990-05-14,,1.6840,152.77
11631,1990-05-15,,1.6770,151.40
11632,1990-05-16,,1.6800,151.43
11633,1990-05-17,,1.6917,152.35
11634,1990-05-18,,1.6908,152.85
11635,1990-05-21,,1.6912,153.53
11636,1990-05-22,,1.6915,151.60
11637,1990-05-23,,1.6940,151.23
11638,1990-05-24,,1.6895,151.55
11639,1990-05-25,,1.6892,149.69
11640,1990-05-28,,.,.
11641,1990-05-29,,1.6946,150.88
11642,1990-05-30,,1.6930,151.32
11643,1990-05-31,,1.6765,152.64
11644,1990-06-01,,1.6838,151.39
11645,1990-06-04,,1.6750,151.60
11646,1990-06-05,,1.6830,152.65
11647,1990-06-06,,1.6882,152.55
11648,1990-06-07,,1.6883,152.53
11649,1990-06-08,,1.6848,153.53
11650,1990-06-11,,1.6858,154.52
11651,1990-06-12,,1.7025,154.44
11652,1990-06-13,,1.7070,154.79
11653,1990-06-14,,1.7052,154.07
11654,1990-06-15,,1.7055,154.20
11655,1990-06-18,,1.7130,153.70
11656,1990-06-19,,1.7205,153.65
11657,1990-06-20,,1.7230,154.00
11658,1990-06-21,,1.7250,154.82
11659,1990-06-22,,1.7330,154.75
11660,1990-06-25,,1.7305,155.37
11661,1990-06-26,,1.7355,155.15
11662,1990-06-27,,1.7428,154.38
11663,1990-06-28,,1.7393,153.17
11664,1990-06-29,,1.7450,152.35
11665,1990-07-02,,1.7634,151.27
11666,1990-07-03,,1.7795,151.20
11667,1990-07-04,,.,.
11668,1990-07-05,,1.7805,150.77
11669,1990-07-06,,1.7865,151.03
11670,1990-07-09,,1.8058,151.10
11671,1990-07-10,,1.8150,148.90
11672,1990-07-11,,1.7980,148.68
11673,1990-07-12,,1.7985,148.60
11674,1990-07-13,,1.8060,147.50
11675,1990-07-16,,1.8040,148.05
11676,1990-07-17,,1.8112,148.35
11677,1990-07-18,,1.8205,147.30
11678,1990-07-19,,1.8146,148.05
11679,1990-07-20,,1.8143,148.97
11680,1990-07-23,,1.8205,148.45
11681,1990-07-24,,1.8248,148.35
11682,1990-07-25,,1.8120,148.88
11683,1990-07-26,,1.8135,150.45
11684,1990-07-27,,1.8335,149.60
11685,1990-07-30,,1.8438,148.20
11686,1990-07-31,,1.8600,146.13
11687,1990-08-01,,1.8550,147.25
11688,1990-08-02,,1.8492,149.60
11689,1990-08-03,,1.8565,149.90
11690,1990-08-06,,1.8720,149.75
11691,1990-08-07,,1.8770,149.80
11692,1990-08-08,,1.8655,150.15
11693,1990-08-09,,1.8717,149.82
11694,1990-08-10,,1.8713,150.15
11695,1990-08-13,,1.8840,150.35
11696,1990-08-14,,1.8925,149.48
11697,1990-08-15,,1.8998,147.45
11698,1990-08-16,,1.8980,148.38
11699,1990-08-17,,1.9190,147.57
11700,1990-08-20,,1.9198,146.87
11701,1990-08-21,,1.9210,146.40
11702,1990-08-22,,1.9275,145.75
11703,1990-08-23,,1.9515,146.60
11704,1990-08-24,,1.9453,146.55
11705,1990-08-27,,1.9443,144.45
11706,1990-08-28,,1.9483,143.48
11707,1990-08-29,,1.9465,143.62
11708,1990-08-30,,1.9225,144.30
11709,1990-08-31,,1.8920,143.93
11710,1990-09-03,,.,.
11711,1990-09-04,,1.8758,143.55
11712,1990-09-05,,1.8990,141.68
11713,1990-09-06,,1.9080,141.05
11714,1990-09-07,,1.8940,140.10
11715,1990-09-10,,1.8555,139.20
11716,1990-09-11,,1.8485,139.85
11717,1990-09-12,,1.8640,137.70
11718,1990-09-13,,1.8767,137.35
11719,1990-09-14,,1.8985,136.67
11720,1990-09-17,,1.9025,137.00
11721,1990-09-18,,1.9180,137.50
11722,1990-09-19,,1.8847,137.50
11723,1990-09-20,,1.8683,136.93
11724,1990-09-21,,1.8460,136.90
11725,1990-09-24,,1.8840,136.10
11726,1990-09-25,,1.8768,137.38
11727,1990-09-26,,1.8640,137.27
11728,1990-09-27,,1.8710,138.37
11729,1990-09-28,,1.8735,138.27
11730,1990-10-01,,1.8890,136.90
11731,1990-10-02,,1.8885,136.95
11732,1990-10-03,,1.8980,136.13
11733,1990-10-04,,1.9118,133.90
11734,1990-10-05,,1.9465,132.40
11735,1990-10-08,,.,.
11736,1990-10-09,,1.9700,130.33
11737,1990-10-10,,1.9675,129.97
11738,1990-10-11,,1.9640,129.95
11739,1990-10-12,,1.9732,128.65
11740,1990-10-15,,1.9535,128.15
11741,1990-10-16,,1.9570,127.25
11742,1990-10-17,,1.9650,125.27
11743,1990-10-18,,1.9535,125.05
11744,1990-10-19,,1.9595,125.75
11745,1990-10-22,,1.9480,126.05
11746,1990-10-23,,1.9464,127.50
11747,1990-10-24,,1.9565,128.05
11748,1990-10-25,,1.9540,127.30
11749,1990-10-26,,1.9560,128.00
11750,1990-10-29,,1.9530,128.40
11751,1990-10-30,,1.9475,129.10
11752,1990-10-31,,1.9440,129.95
11753,1990-11-01,,1.9500,130.48
11754,1990-11-02,,1.9515,128.60
11755,1990-11-05,,1.9695,126.80
11756,1990-11-06,,1.9730,127.30
11757,1990-11-07,,1.9760,128.15
11758,1990-11-08,,1.9670,129.90
11759,1990-11-09,,1.9665,129.73
11760,1990-11-12,,.,.
11761,1990-11-13,,1.9642,129.60
11762,1990-11-14,,1.9610,129.62
11763,1990-11-15,,1.9595,129.27
11764,1990-11-16,,1.9660,129.43
11765,1990-11-19,,1.9707,129.00
11766,1990-11-20,,1.9698,128.95
11767,1990-11-21,,1.9685,127.65
11768,1990-11-22,,.,.
11769,1990-11-23,,1.9670,127.35
11770,1990-11-26,,1.9658,128.75
11771,1990-11-27,,1.9760,128.33
11772,1990-11-28,,1.9720,129.85
11773,1990-11-29,,1.9515,132.45
11774,1990-11-30,,1.9392,133.10
11775,1990-12-03,,1.9195,134.40
11776,1990-12-04,,1.9260,134.05
11777,1990-12-05,,1.9220,134.53
11778,1990-12-06,,1.9380,132.35
11779,1990-12-07,,1.9500,131.05
11780,1990-12-10,,1.9425,131.90
11781,1990-12-11,,1.9390,132.10
11782,1990-12-12,,1.9440,131.82
11783,1990-12-13,,1.9435,132.13
11784,1990-12-14,,1.9391,132.95
11785,1990-12-17,,1.9285,133.25
11786,1990-12-18,,1.9350,133.23
11787,1990-12-19,,1.9310,134.15
11788,1990-12-20,,1.9060,134.85
11789,1990-12-21,,1.8850,135.60
11790,1990-12-24,,1.8670,136.05
11791,1990-12-25,,.,.
11792,1990-12-26,,1.8850,136.05
11793,1990-12-27,,1.8870,136.45
11794,1990-12-28,,1.9210,135.12
11795,1990-12-31,,1.9285,135.75
11796,1991-01-01,,.,.
11797,1991-01-02,,1.9425,134.60
11798,1991-01-03,,1.9465,133.05
11799,1991-01-04,,1.9320,135.10
11800,1991-01-07,,1.9050,136.70
11801,1991-01-08,,1.9060,136.45
11802,1991-01-09,,1.9258,134.05
11803,1991-01-10,,1.9050,134.60
11804,1991-01-11,,1.9070,134.25
11805,1991-01-14,,1.9045,135.05
11806,1991-01-15,,1.9040,135.90
11807,1991-01-16,,1.9047,136.85
11808,1991-01-17,,1.9228,132.88
11809,1991-01-18,,1.9416,132.80
11810,1991-01-21,,.,.
11811,1991-01-22,,1.9477,131.70
11812,1991-01-23,,1.9550,132.41
11813,1991-01-24,,1.9600,132.23
11814,1991-01-25,,1.9575,132.27
11815,1991-01-28,,1.9642,132.20
11816,1991-01-29,,1.9695,131.53
11817,1991-01-30,,1.9610,131.60
11818,1991-01-31,,1.9650,131.45
11819,1991-02-01,,1.9763,131.45
11820,1991-02-04,,1.9772,131.08
11821,1991-02-05,,1.9830,129.73
11822,1991-02-06,,1.9990,128.35
11823,1991-02-07,,1.9965,127.95
11824,1991-02-08,,1.9870,127.90
11825,1991-02-11,,1.9970,127.72
11826,1991-02-12,,1.9915,128.30
11827,1991-02-13,,1.9918,129.08
11828,1991-02-14,,1.9800,129.80
11829,1991-02-15,,1.9705,130.45
11830,1991-02-18,,.,.
11831,1991-02-19,,1.9515,131.55
11832,1991-02-20,,1.9470,131.80
11833,1991-02-21,,1.9571,131.40
11834,1991-02-22,,1.9437,132.20
11835,1991-02-25,,1.9230,133.35
11836,1991-02-26,,1.9205,132.85
11837,1991-02-27,,1.9155,132.27
11838,1991-02-28,,1.9100,132.95
11839,1991-03-01,,1.8980,134.55
11840,1991-03-04,,1.8965,135.55
11841,1991-03-05,,1.9017,135.39
11842,1991-03-06,,1.8890,136.25
11843,1991-03-07,,1.8865,135.80
11844,1991-03-08,,1.8718,136.25
11845,1991-03-11,,1.8505,138.10
11846,1991-03-12,,1.8580,136.30
11847,1991-03-13,,1.8560,136.40
11848,1991-03-14,,1.8555,135.95
11849,1991-03-15,,1.8305,137.20
11850,1991-03-18,,1.7910,138.15
11851,1991-03-19,,1.7650,138.15
11852,1991-03-20,,1.7765,138.60
11853,1991-03-21,,1.7920,137.60
11854,1991-03-22,,1.7895,137.20
11855,1991-03-25,,1.7640,138.43
11856,1991-03-26,,1.7533,138.35
11857,1991-03-27,,1.7395,139.10
11858,1991-03-28,,1.7365,141.20
11859,1991-03-29,,1.7485,140.60
11860,1991-04-01,,1.7585,140.20
11861,1991-04-02,,1.7705,138.30
11862,1991-04-03,,1.7770,137.40
11863,1991-04-04,,1.7880,135.97
11864,1991-04-05,,1.7705,136.90
