,DATE,USD to JPY,USD to EUR,USD to GBP,Infl
491,2000-11-21,0.0090670051681929,0.8458,1.416,
492,2000-11-22,0.0090777051561365,0.8423,1.4077,
493,2000-11-23,,,,
494,2000-11-24,0.0089782725803555,0.8382,1.3997,
495,2000-11-27,0.00903342366757,0.85,1.4155,
496,2000-11-28,0.0090719404880703,0.8547,1.4182,
497,2000-11-29,0.0089863407620416,0.8577,1.4209,
498,2000-11-30,0.0090146939511403,0.8694,1.421,
499,2000-12-01,0.0089968511021142,0.8765,1.4373,
500,2000-12-04,0.009003331232556,0.8875,1.4523,
501,2000-12-05,0.009009009009009,0.8804,1.441,
502,2000-12-06,0.009056330374932,0.8877,1.4365,
503,2000-12-07,0.00903342366757,0.8891,1.44,
504,2000-12-08,0.0089855332914008,0.8838,1.4442,
505,2000-12-11,0.0090277150853119,0.8771,1.4554,
506,2000-12-12,0.0089686098654708,0.8775,1.448,
507,2000-12-13,0.0088967971530249,0.8755,1.451,
508,2000-12-14,0.0088952143746664,0.8858,1.4665,
509,2000-12-15,0.0088849400266548,0.8981,1.4763,
510,2000-12-18,0.008923790826343,0.8929,1.4677,
511,2000-12-19,0.0088849400266548,0.8902,1.462,
512,2000-12-20,0.008882572392965,0.9058,1.4737,
513,2000-12-21,0.0089142449634515,0.9112,1.4707,
514,2000-12-22,0.0088691796008869,0.923,1.4783,
515,2000-12-25,,,,
516,2000-12-26,0.008801267382503,0.9292,1.48,
517,2000-12-27,0.0087565674255691,0.9304,1.4912,
518,2000-12-28,0.0087244808933868,0.9257,1.4907,
519,2000-12-29,0.0087450808919982,0.9388,1.4955,
520,2001-01-01,,,,75.012
521,2001-01-02,0.0087161160986664,0.9465,1.4977,
522,2001-01-03,0.0087519691930684,0.9473,1.5045,
523,2001-01-04,0.0086602580756906,0.9448,1.493,
524,2001-01-05,0.0086065926499698,0.9535,1.499,
525,2001-01-08,0.0086229197206174,0.9486,1.4969,
526,2001-01-09,0.0085733882030178,0.9397,1.49,
527,2001-01-10,0.0086014106313435,0.9387,1.491,
528,2001-01-11,0.0085062946580469,0.952,1.4965,
529,2001-01-12,0.0084918478260869,0.9486,1.4778,
530,2001-01-15,,,,
531,2001-01-16,0.0085266030013642,0.9374,1.4675,
532,2001-01-17,0.0084495141529362,0.9306,1.4723,
533,2001-01-18,0.0084904058413992,0.9446,1.4755,
534,2001-01-19,0.0085302396997355,0.9363,1.4683,
535,2001-01-22,0.0085748585148345,0.9374,1.465,
536,2001-01-23,0.0085506626763574,0.9389,1.4715,
537,2001-01-24,0.008461668641056,0.9258,1.4616,
538,2001-01-25,0.0085535882302625,0.9219,1.4605,
539,2001-01-26,0.0085353362922499,0.9213,1.459,
540,2001-01-29,0.0085711836804662,0.9181,1.457,
541,2001-01-30,0.0086393088552915,0.9264,1.4615,
542,2001-01-31,0.0085918034195377,0.9308,1.4613,
543,2001-02-01,0.0086707708315269,0.9384,1.4775,
544,2001-02-02,0.0086467790747946,0.9357,1.4692,
545,2001-02-05,0.0086964083833376,0.9395,1.475,
546,2001-02-06,0.0087047353760445,0.9304,1.4585,
547,2001-02-07,0.0086051114361931,0.9331,1.4633,
548,2001-02-08,0.0085984522785898,0.9184,1.444,
549,2001-02-09,0.0085055711491026,0.9267,1.449,
550,2001-02-12,0.0085019554497534,0.9287,1.4513,
551,2001-02-13,0.0085251491901108,0.9204,1.451,
552,2001-02-14,0.0085726532361765,0.9197,1.4578,
553,2001-02-15,0.0086452839975793,0.9057,1.449,
554,2001-02-16,0.0086610081413476,0.9162,1.4505,
555,2001-02-19,,,,
556,2001-02-20,0.0086527645582763,0.9096,1.4436,
557,2001-02-21,0.008587376556462,0.9077,1.4385,
558,2001-02-22,0.0085814811636488,0.9069,1.4447,
559,2001-02-23,0.0086095566078346,0.9095,1.447,
560,2001-02-26,0.0085741232958929,0.9093,1.444,
561,2001-02-27,0.0086058519793459,0.9128,1.4405,
562,2001-02-28,0.0085266030013642,0.9212,1.4433,
563,2001-03-01,0.0085229694025398,0.9291,1.4553,
564,2001-03-02,0.0083991264908449,0.934,1.4725,
565,2001-03-05,0.0083977158212966,0.9289,1.4687,
566,2001-03-06,0.0084125515268781,0.9313,1.4655,
567,2001-03-07,0.0083430669113966,0.9274,1.4612,
568,2001-03-08,0.0083675006275625,0.9281,1.4667,
569,2001-03-09,0.0083535210091053,0.9315,1.4675,
570,2001-03-12,0.0082898118212716,0.93,1.467,
571,2001-03-13,0.0083194675540765,0.9148,1.4513,
572,2001-03-14,0.0082665123584359,0.9133,1.4497,
573,2001-03-15,0.008181297553792,0.9046,1.4436,
574,2001-03-16,0.0081400081400081,0.8929,1.4265,
575,2001-03-19,0.008158603247124,0.8985,1.4237,
576,2001-03-20,0.0081479670822129,0.9054,1.4285,
577,2001-03-21,0.0080893059375505,0.897,1.431,
578,2001-03-22,0.0080749354005167,0.8881,1.4223,
579,2001-03-23,0.0081539465101108,0.8926,1.4292,
580,2001-03-26,0.0081426593925576,0.8955,1.4345,
581,2001-03-27,0.0081307423367753,0.891,1.429,
582,2001-03-28,0.0081552764638721,0.8882,1.4352,
583,2001-03-29,0.0081004455245038,0.8807,1.4302,
584,2001-03-30,0.0079655886570017,0.8794,1.419,
585,2001-04-02,0.0078895463510848,0.8824,1.42,
586,2001-04-03,0.0079738457858225,0.893,1.4305,
587,2001-04-04,0.0079757537087254,0.9013,1.435,
588,2001-04-05,0.0080431110753639,0.8976,1.4266,
589,2001-04-06,0.0080625655083447,0.9002,1.4383,
590,2001-04-09,0.0080096115338406,0.9014,1.447,
591,2001-04-10,0.0080334190231362,0.8884,1.436,
592,2001-04-11,0.0080115366127223,0.8856,1.434,
593,2001-04-12,0.0080965104040158,0.8922,1.4391,
594,2001-04-13,0.0080547724526782,0.8888,1.4354,
595,2001-04-16,0.0080231065468549,0.8862,1.436,
596,2001-04-17,0.0080860354168351,0.8814,1.4287,
597,2001-04-18,0.008173273395995,0.8816,1.4257,
598,2001-04-19,0.0082054648395831,0.8909,1.4366,
599,2001-04-20,0.0081619327456741,0.9032,1.4428,
600,2001-04-23,0.0082182774490466,0.896,1.4377,
601,2001-04-24,0.0081913499344692,0.8946,1.4365,
602,2001-04-25,0.0081826364454627,0.8972,1.4397,
603,2001-04-26,0.0081214976041582,0.9011,1.4378,
604,2001-04-27,0.0080801551389786,0.8924,1.4362,
605,2001-04-30,0.0080925791049607,0.8874,1.4306,
606,2001-05-01,0.0082020997375328,0.8937,1.434,
607,2001-05-02,0.0082155767334866,0.8925,1.4345,
608,2001-05-03,0.0082515058998267,0.8891,1.4322,
609,2001-05-04,0.0082610491532424,0.8934,1.4362,
610,2001-05-07,0.0082413054227789,0.8916,1.44,
611,2001-05-08,0.008219628472793,0.8848,1.4315,
612,2001-05-09,0.0081799591002045,0.8845,1.4209,
613,2001-05-10,0.008149295085975,0.8792,1.4186,
614,2001-05-11,0.0081632653061224,0.8759,1.4177,
615,2001-05-14,0.0081221572449642,0.8748,1.4176,
616,2001-05-15,0.0081129320136297,0.8788,1.4236,
617,2001-05-16,0.0080912695201877,0.8842,1.4293,
618,2001-05-17,0.0081512879034887,0.8828,1.431,
619,2001-05-18,0.0080860354168351,0.8774,1.4333,
620,2001-05-21,0.0081360344967862,0.8762,1.438,
621,2001-05-22,0.0081439856665852,0.8657,1.4278,
622,2001-05-23,0.0083063377356923,0.8598,1.4245,
623,2001-05-24,0.0083229296712442,0.857,1.4103,
624,2001-05-25,0.0082815734989648,0.8577,1.4207,
625,2001-05-28,,,,
626,2001-05-29,0.0083263946711074,0.8547,1.4187,
627,2001-05-30,0.0083146254261245,0.8576,1.4251,
628,2001-05-31,0.0084118438761776,0.8455,1.4175,
629,2001-06-01,0.0083941912196759,0.8452,1.416,
630,2001-06-04,0.00836820083682,0.8449,1.4123,
631,2001-06-05,0.0083146254261245,0.8504,1.4113,
632,2001-06-06,0.0083090984628167,0.8452,1.3906,
633,2001-06-07,0.0083395880243515,0.8506,1.39,
634,2001-06-08,0.0082918739635157,0.8505,1.3817,
635,2001-06-11,0.0081953778069169,0.8425,1.373,
636,2001-06-12,0.0082142270412354,0.8479,1.3781,
637,2001-06-13,0.0082041184674706,0.8536,1.3909,
638,2001-06-14,0.0082358754735628,0.8598,1.4005,
639,2001-06-15,0.0081320647312352,0.8628,1.4056,
640,2001-06-18,0.0081168831168831,0.861,1.4034,
641,2001-06-19,0.0081320647312352,0.8558,1.4008,
642,2001-06-20,0.008110300081103,0.8506,1.3952,
643,2001-06-21,0.0080385852090032,0.8544,1.4167,
644,2001-06-22,0.0080482897384305,0.857,1.414,
645,2001-06-25,0.0080632156103854,0.8611,1.413,
646,2001-06-26,0.0080762397027943,0.8623,1.4154,
647,2001-06-27,0.0080482897384305,0.8621,1.419,
648,2001-06-28,0.0080237503008906,0.847,1.407,
649,2001-06-29,0.008017317405596,0.8474,1.4077,
650,2001-07-02,0.0080502334567702,0.8455,1.4168,
651,2001-07-03,0.0080334190231362,0.8477,1.4058,
652,2001-07-04,,,,
653,2001-07-05,0.0079510217062892,0.837,1.3998,
654,2001-07-06,0.0079459674215335,0.8465,1.4106,
655,2001-07-09,0.0079725743442557,0.8474,1.4081,
656,2001-07-10,0.0079662232135744,0.8557,1.4098,
657,2001-07-11,0.0080606158310494,0.8614,1.4121,
658,2001-07-12,0.008058017727639,0.853,1.4065,
659,2001-07-13,0.0080160320641282,0.8527,1.3995,
660,2001-07-16,0.0079719387755102,0.8549,1.4011,
661,2001-07-17,0.0080070462006565,0.8549,1.4037,
662,2001-07-18,0.0080418174507438,0.8701,1.416,
663,2001-07-19,0.0080899603591942,0.869,1.419,
664,2001-07-20,0.0081400081400081,0.8713,1.429,
665,2001-07-23,0.0080521781141798,0.8676,1.4185,
666,2001-07-24,0.0080645161290322,0.8752,1.4223,
667,2001-07-25,0.0080879974118408,0.8797,1.428,
668,2001-07-26,0.0080755874989905,0.8765,1.4265,
669,2001-07-27,0.0081109579041284,0.8749,1.4256,
670,2001-07-30,0.0079884965649464,0.875,1.426,
671,2001-07-31,0.008,0.8752,1.4252,
672,2001-08-01,0.0080083286618082,0.8793,1.433,
673,2001-08-02,0.0080827675396055,0.8813,1.4295,
674,2001-08-03,0.0080997894054754,0.8843,1.4268,
675,2001-08-06,0.0080742834073475,0.8802,1.4175,
676,2001-08-07,0.0080755874989905,0.8775,1.4169,
677,2001-08-08,0.0081168831168831,0.8778,1.4135,
678,2001-08-09,0.0081280988376818,0.8886,1.4218,
679,2001-08-10,0.0081987373944412,0.894,1.4273,
680,2001-08-13,0.0081659317328107,0.8983,1.4217,
681,2001-08-14,0.0082236842105263,0.9025,1.4285,
682,2001-08-15,0.0083388925950633,0.9114,1.4379,
683,2001-08-16,0.0083257014403463,0.9138,1.4438,
684,2001-08-17,0.0083077178699011,0.9165,1.4465,
685,2001-08-20,0.0082836315440689,0.9127,1.4445,
686,2001-08-21,0.0083395880243515,0.9115,1.4468,
687,2001-08-22,0.0083395880243515,0.9194,1.4538,
688,2001-08-23,0.0083444592790387,0.9166,1.4478,
689,2001-08-24,0.0083243153250645,0.9116,1.4443,
690,2001-08-27,0.0083250083250083,0.9098,1.443,
691,2001-08-28,0.0083001328021248,0.9102,1.4501,
692,2001-08-29,0.0083479422322397,0.9097,1.4515,
693,2001-08-30,0.0083752093802345,0.9154,1.4577,
694,2001-08-31,0.0084210526315789,0.909,1.451,
695,2001-09-03,,,,
696,2001-09-04,0.0083689011632772,0.8868,1.4444,
697,2001-09-05,0.0082808877111626,0.8897,1.4553,
698,2001-09-06,0.0082678792889623,0.8943,1.4561,
699,2001-09-07,0.0083284750562172,0.9044,1.4626,
700,2001-09-10,0.0082590023125206,0.8988,1.4585,
701,2001-09-11,,,,
702,2001-09-12,0.0083661005605287,0.9069,1.4666,
703,2001-09-13,0.0084167999326656,0.9089,1.4697,
704,2001-09-14,0.0085193388993014,0.9199,1.4678,
705,2001-09-17,0.0085041245003826,0.9198,1.4661,
706,2001-09-18,0.0085236958745311,0.9233,1.4635,
707,2001-09-19,0.0085251491901108,0.931,1.4714,
708,2001-09-20,0.0086288722064026,0.9255,1.4642,
709,2001-09-21,0.0085667780347811,0.9099,1.4547,
710,2001-09-24,0.0085091899251191,0.9135,1.4616,
711,2001-09-25,0.0084904058413992,0.9222,1.4692,
712,2001-09-26,0.0084824836712189,0.9231,1.4745,
713,2001-09-27,0.0083549168685771,0.9181,1.4733,
714,2001-09-28,0.0083871508848444,0.9099,1.4691,
715,2001-10-01,0.0083146254261245,0.9159,1.4785,75.432
716,2001-10-02,0.0082795164762377,0.9149,1.4618,
717,2001-10-03,0.0082870638932626,0.9181,1.4756,
718,2001-10-04,0.0082898118212716,0.9141,1.4774,
719,2001-10-05,0.0083077178699011,0.9168,1.4795,
720,2001-10-08,,,,
721,2001-10-09,0.0083194675540765,0.915,1.4605,
722,2001-10-10,0.0083035788424811,0.9118,1.449,
723,2001-10-11,0.0082257135806531,0.9008,1.4415,
724,2001-10-12,0.0082692466716282,0.9078,1.4518,
725,2001-10-15,0.0082685629237638,0.9077,1.447,
726,2001-10-16,0.0082460625051537,0.9094,1.4478,
727,2001-10-17,0.0082610491532424,0.9065,1.4505,
728,2001-10-18,0.0082521868295098,0.9025,1.444,
729,2001-10-19,0.0082542302930251,0.8987,1.4372,
730,2001-10-22,0.0081665986116782,0.8906,1.4265,
731,2001-10-23,0.0081413335504355,0.8893,1.4214,
732,2001-10-24,0.008139345596614,0.8925,1.4263,
733,2001-10-25,0.0081486310299869,0.8965,1.4306,
734,2001-10-26,0.0081307423367753,0.8921,1.4348,
735,2001-10-29,0.0081913499344692,0.9037,1.4525,
736,2001-10-30,0.0081920209715736,0.906,1.4546,
737,2001-10-31,0.0081606006202056,0.8993,1.4534,
738,2001-11-01,0.0082054648395831,0.9044,1.462,
739,2001-11-02,0.0082182774490466,0.9037,1.4615,
740,2001-11-05,0.0082155767334866,0.8963,1.457,
741,2001-11-06,0.0082542302930251,0.8975,1.4591,
742,2001-11-07,0.0082610491532424,0.8999,1.465,
743,2001-11-08,0.0083347224537422,0.891,1.454,
744,2001-11-09,0.0083160083160083,0.8935,1.4574,
745,2001-11-12,,,,
746,2001-11-13,0.008233841086867,0.8811,1.4425,
747,2001-11-14,0.0082189529053998,0.8829,1.4429,
748,2001-11-15,0.0081699346405228,0.8813,1.431,
749,2001-11-16,0.008151952392598,0.8849,1.4278,
750,2001-11-19,0.0081122738703658,0.8781,1.4107,
751,2001-11-20,0.0081552764638721,0.8832,1.418,
752,2001-11-21,0.0081175420082798,0.8781,1.4154,
753,2001-11-22,,,,
754,2001-11-23,0.0080360012857602,0.877,1.4095,
755,2001-11-26,0.0080515297906602,0.8811,1.4125,
756,2001-11-27,0.0080534750744946,0.8812,1.4137,
757,2001-11-28,0.0081109579041284,0.8863,1.4235,
758,2001-11-29,0.0080762397027943,0.8879,1.4232,
759,2001-11-30,0.0081155656549261,0.8958,1.4255,
760,2001-12-03,0.0080710250201775,0.8897,1.4217,
761,2001-12-04,0.0080463469584808,0.8898,1.4216,
762,2001-12-05,0.0080385852090032,0.8856,1.4164,
763,2001-12-06,0.008010894816951,0.8916,1.425,
764,2001-12-07,0.0079579818558013,0.8905,1.4315,
765,2001-12-10,0.00791953749901,0.8884,1.4342,
766,2001-12-11,0.0079220470569595,0.8904,1.4365,
767,2001-12-12,0.0079038887132469,0.8945,1.444,
768,2001-12-13,0.0079164027865737,0.8976,1.4454,
769,2001-12-14,0.0078591637849732,0.9044,1.4547,
770,2001-12-17,0.0078406774345303,0.904,1.4588,
771,2001-12-18,0.0078143314839415,0.9019,1.4565,
772,2001-12-19,0.0078003120124804,0.8997,1.4508,
773,2001-12-20,0.0077790742901594,0.8972,1.4464,
774,2001-12-21,0.0077232004942848,0.8864,1.4385,
775,2001-12-24,0.0076982294072363,0.8773,1.4385,
776,2001-12-25,,,,
777,2001-12-26,0.0076458444835232,0.8778,1.449,
778,2001-12-27,0.0076062980147562,0.8843,1.454,
779,2001-12-28,0.0076161462300076,0.8822,1.4475,
780,2001-12-31,0.0076312576312576,0.8901,1.4543,
781,2002-01-01,,,,75.584
782,2002-01-02,0.0075746099075897,0.9031,1.4451,
783,2002-01-03,0.0075895567698846,0.8992,1.44,
784,2002-01-04,0.0076324225309113,0.8946,1.4455,
785,2002-01-07,0.0076376689834262,0.8931,1.4385,
786,2002-01-08,0.0075454614049649,0.8925,1.4426,
787,2002-01-09,0.0075403408234052,0.8882,1.4373,
788,2002-01-10,0.0075409094336777,0.8925,1.4433,
789,2002-01-11,0.0075660134675039,0.8905,1.4448,
790,2002-01-14,0.0075855268148372,0.8935,1.4482,
791,2002-01-15,0.0076254384627116,0.8913,1.445,
792,2002-01-16,0.0075889807998785,0.8834,1.4375,
793,2002-01-17,0.0075683039430863,0.88,1.4348,
794,2002-01-18,0.0075392038600723,0.8844,1.4365,
795,2002-01-21,,,,
796,2002-01-22,0.0074638005672488,0.8838,1.4295,
797,2002-01-23,0.0074487895716946,0.8836,1.4273,
798,2002-01-24,0.0074272133095662,0.8782,1.4229,
799,2002-01-25,0.0074366029597679,0.8655,1.4096,
800,2002-01-28,0.0074945664393314,0.8605,1.4074,
801,2002-01-29,0.007490075649764,0.8643,1.4132,
802,2002-01-30,0.0075278530563083,0.8648,1.416,
803,2002-01-31,0.0074593465612412,0.8594,1.412,
804,2002-02-01,0.0074755176795993,0.8613,1.4158,
805,2002-02-04,0.0075352271870996,0.8685,1.4197,
806,2002-02-05,0.0074682598954443,0.8672,1.417,
807,2002-02-06,0.0074783128926114,0.8693,1.4138,
808,2002-02-07,0.007491197842535,0.869,1.4117,
809,2002-02-08,0.0074200489723232,0.8727,1.4176,
810,2002-02-11,0.0074839095943721,0.8778,1.4237,
811,2002-02-12,0.0075289865984038,0.8768,1.4322,
812,2002-02-13,0.0075058170081813,0.873,1.4298,
813,2002-02-14,0.0075608649629517,0.8713,1.4285,
814,2002-02-15,0.0075323892738776,0.873,1.4315,
815,2002-02-18,,,,
816,2002-02-19,0.0074934432371674,0.8764,1.4302,
817,2002-02-20,0.0074760765550239,0.8705,1.4269,
818,2002-02-21,0.0074476800476651,0.8712,1.4253,
819,2002-02-22,0.0074710496824803,0.8757,1.4301,
820,2002-02-25,0.0074688176861602,0.8713,1.4263,
821,2002-02-26,0.0074432452549311,0.8682,1.4225,
822,2002-02-27,0.0074277649855158,0.8642,1.4165,
823,2002-02-28,0.0074649148999701,0.8658,1.4129,
824,2002-03-01,0.0074990626171728,0.8652,1.419,
825,2002-03-04,0.0075642965204236,0.8705,1.4228,
826,2002-03-05,0.0075580077091678,0.8699,1.4212,
827,2002-03-06,0.007642338555598,0.8772,1.4238,
828,2002-03-07,0.0078696781301644,0.8795,1.4245,
829,2002-03-08,0.0077997036112627,0.8752,1.4227,
830,2002-03-11,0.0078076202373516,0.8768,1.422,
831,2002-03-12,0.0077718193829175,0.8759,1.4146,
832,2002-03-13,0.0077261840377037,0.877,1.4157,
833,2002-03-14,0.0077555452148286,0.8816,1.42,
834,2002-03-15,0.0077459333849728,0.8823,1.4238,
835,2002-03-18,0.0076178867982021,0.8826,1.4256,
836,2002-03-19,0.0075585789871504,0.8805,1.4213,
837,2002-03-20,0.0075987841945288,0.8836,1.426,
838,2002-03-21,0.0075838010010617,0.8836,1.4287,
839,2002-03-22,0.0075255869957856,0.8791,1.4263,
840,2002-03-25,0.0074928817623257,0.8768,1.4255,
841,2002-03-26,0.0075312547070341,0.8767,1.427,
842,2002-03-27,0.0075409094336777,0.8726,1.4238,
843,2002-03-28,0.0075409094336777,0.8711,1.4242,
844,2002-03-29,0.0075357950263752,0.8717,1.425,
845,2002-04-01,0.0075007500750075,0.8806,1.4407,76.145
846,2002-04-02,0.0074962518740629,0.8782,1.4358,
847,2002-04-03,0.0075386355069732,0.8804,1.435,
848,2002-04-04,0.0075585789871504,0.8779,1.4349,
849,2002-04-05,0.0075912852045851,0.8805,1.435,
850,2002-04-08,0.0076178867982021,0.875,1.431,
851,2002-04-09,0.0076318400366328,0.8793,1.4345,
852,2002-04-10,0.0076481835564053,0.8794,1.4365,
853,2002-04-11,0.0076016723679209,0.8829,1.4382,
854,2002-04-12,0.0075705958058899,0.8792,1.4371,
855,2002-04-15,0.0075786282682834,0.8802,1.4372,
856,2002-04-16,0.0076225322051985,0.883,1.4396,
857,2002-04-17,0.0076511094108645,0.8885,1.4438,
858,2002-04-18,0.0077017868145409,0.8898,1.4479,
859,2002-04-19,0.0076628352490421,0.8893,1.4472,
860,2002-04-22,0.0076982294072363,0.8877,1.4488,
861,2002-04-23,0.0076988220802217,0.8897,1.4486,
862,2002-04-24,0.0077065351418002,0.8915,1.448,
863,2002-04-25,0.0077881619937694,0.8978,1.454,
864,2002-04-26,0.0078015290997035,0.898,1.4545,
865,2002-04-29,0.0078045734800593,0.9028,1.4592,
866,2002-04-30,0.0077851304009342,0.9002,1.4565,
867,2002-05-01,0.0078462142016477,0.9062,1.4621,
868,2002-05-02,0.00781127948758,0.9032,1.4645,
869,2002-05-03,0.0078610172156277,0.9133,1.4664,
870,2002-05-06,0.0078573112280977,0.9166,1.4676,
871,2002-05-07,0.0078247261345852,0.9148,1.4675,
872,2002-05-08,0.007773631840796,0.904,1.4533,
873,2002-05-09,0.007790588968526,0.9088,1.4585,
874,2002-05-10,0.0078192196418797,0.9116,1.4606,
875,2002-05-13,0.0078314668337379,0.9107,1.4588,
876,2002-05-14,0.0077724234416291,0.9022,1.4474,
877,2002-05-15,0.0078173858661663,0.9074,1.4558,
878,2002-05-16,0.00780092050862,0.9105,1.4567,
879,2002-05-17,0.0079346187415694,0.9206,1.4602,
880,2002-05-20,0.0079592486469277,0.9213,1.4588,
881,2002-05-21,0.0080755874989905,0.9191,1.4568,
882,2002-05-22,0.0080541237113402,0.9265,1.4589,
883,2002-05-23,0.0080102531239987,0.9233,1.4545,
884,2002-05-24,0.0080186031593296,0.922,1.4577,
885,2002-05-27,,,,
886,2002-05-28,0.0080398777938575,0.9285,1.4618,
887,2002-05-29,0.0080418174507438,0.9313,1.46,
888,2002-05-30,0.0081247968800779,0.9373,1.4655,
889,2002-05-31,0.0080560702489325,0.9339,1.4625,
890,2002-06-03,0.0080847279489045,0.939,1.4622,
891,2002-06-04,0.0080677692617991,0.9424,1.4605,
892,2002-06-05,0.0080385852090032,0.9391,1.4574,
893,2002-06-06,0.0080424642110342,0.9457,1.4593,
894,2002-06-07,0.0080327737167644,0.9449,1.4604,
895,2002-06-10,0.0080256821829855,0.9446,1.461,
896,2002-06-11,0.007964319847085,0.9445,1.4686,
897,2002-06-12,0.0079592486469277,0.9473,1.4705,
898,2002-06-13,0.0079923273657289,0.944,1.4709,
899,2002-06-14,0.0080482897384305,0.9448,1.4735,
900,2002-06-17,0.0080405242421805,0.9442,1.4782,
901,2002-06-18,0.0080282594733461,0.9483,1.4868,
902,2002-06-19,0.0080619155111254,0.9544,1.4873,
903,2002-06-20,0.0081083272520878,0.9646,1.4982,
904,2002-06-21,0.0082487833044625,0.9705,1.4987,
905,2002-06-24,0.0082453825857519,0.9786,1.5056,
906,2002-06-25,0.0082034454470877,0.9692,1.4999,
907,2002-06-26,0.0083451556371526,0.9825,1.5217,
908,2002-06-27,0.0083766124979058,0.9885,1.5285,
909,2002-06-28,0.0083437630371297,0.9856,1.5245,
910,2002-07-01,0.0083305564811729,0.9893,1.5307,76.539
911,2002-07-02,0.0083243153250645,0.984,1.53,
912,2002-07-03,0.0083493362277698,0.9816,1.5268,
913,2002-07-04,,,,
914,2002-07-05,0.0083201597470671,0.973,1.5206,
915,2002-07-08,0.0084274397438058,0.9869,1.5348,
916,2002-07-09,0.0084853627492575,0.9938,1.5465,
917,2002-07-10,0.0084788875699508,0.989,1.5483,
918,2002-07-11,0.0085748585148345,0.9927,1.5545,
919,2002-07-12,0.0085667780347811,0.9904,1.55,
920,2002-07-15,0.0086162329829398,1.0072,1.5656,
921,2002-07-16,0.0086422953936565,1.0087,1.5693,
922,2002-07-17,0.0086028905712319,1.0078,1.5682,
923,2002-07-18,0.008545547769612,1.0067,1.5685,
924,2002-07-19,0.0086408018664132,1.0156,1.5785,
925,2002-07-22,0.0086043710204784,1.0098,1.58,
926,2002-07-23,0.0085215168299957,0.9933,1.5657,
927,2002-07-24,0.008596234849136,0.9945,1.5745,
928,2002-07-25,0.0085565157867716,0.9997,1.5754,
929,2002-07-26,0.0084189257450749,0.9882,1.5635,
930,2002-07-29,0.0083423709018102,0.9779,1.557,
931,2002-07-30,0.0083402835696413,0.9879,1.5725,
932,2002-07-31,0.0083493362277698,0.9796,1.5625,
933,2002-08-01,0.0083963056255247,0.9843,1.5578,
934,2002-08-02,0.0084047739115817,0.9882,1.5709,
935,2002-08-05,0.0083850410867013,0.9846,1.5665,
936,2002-08-06,0.0082549116724451,0.964,1.5382,
937,2002-08-07,0.0083077178699011,0.9738,1.5354,
938,2002-08-08,0.0082617316589557,0.9653,1.5278,
939,2002-08-09,0.0083229296712442,0.9714,1.5235,
940,2002-08-12,0.0084139671855279,0.9778,1.5317,
941,2002-08-13,0.0083977158212966,0.9787,1.531,
942,2002-08-14,0.0085814811636488,0.9867,1.5442,
943,2002-08-15,0.0085266030013642,0.9816,1.536,
944,2002-08-16,0.008509914049868,0.9836,1.5372,
945,2002-08-19,0.0084366826963637,0.9775,1.5272,
946,2002-08-20,0.0084146751935375,0.9779,1.5266,
947,2002-08-21,0.0084359709802598,0.9796,1.5295,
